review,label
맛있어요 이틀째오네요,1.0
친절하시구 음식도 맛있어요! 스테이크는 살짝 아쉬웠는데 통베이컨이랑 파스타는 정말 맛있게 먹었습니다:),1.0
양 넉넉하고 옛날돈까스맛! 바삭하고 너무 맛있게 먹었습니다ㅎㅎ,0.0
직원이 굉장히 띠꺼운 표정으로 주문을 받고 태도가 불성실했어요 기분 엄청 나쁘네요,0.0
주인분들의 철학이 보였어요! 좋았네요. 저한테는 간이 조금 세긴 했어요,1.0
제가 가장 좋아하는 카페중 한곳 :-) 베이커리 커피 다 좋아요! 가끔 케이크가 딱딱하게 굳어있을때가 있는점만 빼구요 ㅠㅠ,1.0
굿,1.0
무난합니다. 흔한 파스타 집에서는 안파는 메뉴가 많아요,1.0
짜요,0.0
역시 대박 너무 맛있게 먹고 왔어요!!♡,1.0
좋아요,1.0
"애기 데리고 가서 깽판칠까봐 많이 걱정했는데, 우려와 다르게 음식 맛도 너무 좋고 직원분들 너무 친절하시니 애기가 그 덕분에 양호하게 식사 잘 했네요. 어른들도 넘나 잘 먹었구요. 강추합니다^-^",1.0
저는 찌개 보다 구이나 계란말이가....,1.0
바질크림파스타 진짜 인생파스타에요!!ㅠㅠ 식전빵이랑 후식까지 진심 짱맛❤,1.0
"다시는 가지 않을 식당입니다. 음식 너무 늦게 나오고, 서비스도 많이 부족합니다.- 12시부터 오픈이라고 12시 01분이 될 때까지 땡볕에 사람들 밖에 세워둠- 그건 그렇다 쳐도 주문한 순서대로 음식이 나오지 않아(나중에 주문한 팀이 음식 먼저 나옴) 점심시간에 50분을 기다려야 했음- 설명을 요청하니 '주문 순서대로 메뉴가 나온다'는 변명만 무한 반복.  하지만 주문도 우리가 먼저 했는데? 영수증에 주문 시간 다 나오는데? 왜 이상한 사람 만드세요?- 우리 팀만 그런가 했는데 옆 테이블은 주문한지 1시간이 지나도록 음식이 나오지 않아 난리남.  또 '주문 순서대로 나온다'고 해명. 하지만 들어보니 옆 테이블은 12시 10분 즈음, 먼저 음식이 나온 테이블은 12시 40분즈음 주문했다 함.",0.0
국물맛도 구성도 그냥 그렇네요 .. 9천원 주고는 안먹을듯,0.0
예약시간 보다 일찍갔는데더 친절하게 안내해주시고 맛고 양도 아주 만족스럽습니다~ 다음에는 평일런치 세트에 도전! 네이버 예약으로 15% 할인도 받고 매우만족해요~덕분에 좋은시간 보냈습니당,1.0
치아바타 굿,1.0
좋아요,1.0
고객 앞에서도 사장이 알바를 이렇게 갈구면 없을땐 얼마나 더할까 하는 생각이 드는 곳입니다진짜 너무 무섭고 조금만 더 담아줘도 사장이 옆에서 덜어가거나 덜으라고 한소리 해요 그 잔소리 앞에 서있는 사람들도 같이 듣는데 센스가 없으신 것 같습니다 그래서 알바생들은 조금 조금씩 저울에 왔다갔다하면서 개미눈곱만큼씩 더 담아요 정량을 정말 간신히 넘을만큼 만들어서 주는데 그거야 뭐 상관없지만 그 과정을 눈앞에서 보는게 진짜 별로입니다 원래 평점 5점 리뷰만 쓰려고 했는데 리뷰 평균이 나오면서 알바같을까봐 1점을 남기려고 하는데요 성격이 정말 무던해서 웬만하면 만족하는 편이라 어딜 할까 고민하다가 집앞인데도 절대 안가고 매번 굳이 다른지점 찾아가는 베라에 남깁니다,0.0
정갈한 한끼.,1.0
대기 한명도 없었고 2층은 심지어 사람도 없음 자리 잡고 앉았는데 앞에 자리 가르키며 이쪽 앉으라그래서 ㅇㅣ자리 앉음 안되냐니까 안돼요 하고 단칼 ㅋㅋㅋㅋㅋㅋ 단호박인줄 좋게 말해주면 기분도 좋지 않나요,0.0
항상 공부나 팀플하는 학생들이 많은 곳 조용한 곳을 원한다면 비추.,0.0
와 맛있어요 맛있어요!!! 달콤매콤하니 짱짱❤,1.0
홍대 파스타 맛집,1.0
맛있어용❤️,1.0
늘 만족합니다!,1.0
맛있어요.,1.0
"19년도에 자주 갔던 곳이에요2년만에 방문했는데 어제는 정말 실망스러웠네요ㅎㅎㅎ항상 여기선 야채카레만 먹어서 기본 플레이팅이 어땠는지 잘 아는데, 어제 야채카레는 너무ㅋㅋㅋㅋㅋㅋㅋㅋ 야채추가 안했다고 기본 플레이팅 너무 무성의하게 주신 거 아닌가요?ㅋㅋ….. 마감직전 쓰다가 남은 마지막 야채들 덜렁 던져넣은줄알았네요^^..",0.0
빵이 정말 맛있어요!,1.0
양도 많고 원조답게 맛있어요,1.0
항상가는곳 너무 맛있음 ㅜㅜ,1.0
맛있어요,1.0
라멘,1.0
맛있게먹었어요,1.0
진짜진짜 맛있어여,1.0
보통이에요,1.0
인생 콩국수,0.0
"명란바질오일파스타랑 차돌중화크림파스타 먹었는데 너무 맛있었어요 !! 또 가고 싶어요! 근데 남자친구랑 둘이 갔는데, 둘 다 원래 파스타 잘 먹는데 ,,, 집 가는 길에 메스꺼움을 느끼고 심지어 남자친구는 오바이트를 했어요 근데 그게 인과관계가 있는진 모르겠긴 해요 결론은 너무 맛있었어요",1.0
특이하고 새로운 맛  맛있어요,1.0
매운돈가스 맛있어요.,0.0
콜키지 여쭤볼때부터 친절하게 답해주셔서 좋앗어요 음식맛도 괜찮고 연말 잘 보내게 해주셔서 감사합니다^^,1.0
맛있네요,0.0
!!!!!!!,1.0
조아요,1.0
쇠고기 죽에 쇠고기가 아주 조금 들어가있네요 반찬으로 주는 장조림 보다 더 적은 듯 다른 지점은 안이러는데 + 김치도 쉬기 직전인 상태 별하나 더 뺍니다,0.0
서비스 맛 👍👍 날씨가꿉꿉했는데 약냉방이라도...ㅎㅎ,1.0
"가성비 좋은 곳이에요~ 예약했더니 칸막이 있는 자리로 안내해 주셔서 좋았고, 음식 맛은 평범하게 맛있었어요. 그리고 친절해요. 재방문 의사 있습니다~~~",1.0
항상 여기오는데 맛있고 친절합니당,1.0
맛있어요,1.0
장점: 뻥 안치고.. 진짜 맛있음!줄서는 가게! 줄서서 기다릴만큼! 진짜..보람이 있는 가게! 크림이 한가득♥♥ 크림도 신선함 그자체! 진짜 맛있어요:)단점:가격대가 비싸다.,1.0
깔끔해요,1.0
"식전 빵도 정말 맛있었고, 음식도 괜찮았습니다! 식당 분위기가 조용해서 소개팅이나 데이트하기 좋을듯합니다. 물론 저는 실패했지만요",1.0
맛있어요 !!!♡,1.0
도넛 개노맛인스타용 핫플이거 먹느니 이삭토스트 사먹겠음,0.0
👍,1.0
너무 맛있어요~ 맵기가 적당해요!,1.0
쾌적하고 작업하기 편안한 환경.,1.0
쥐가 돌아다녀 입맛 떨어졌음.,0.0
ㆍ,1.0
맛있어요!,1.0
겨울에는 콩국수가 안돼서 아쉽지만 이 집만의 김치볶음밥도 괜찮아요,1.0
이상하다... 전 맛있었어요.... ㅋㅋㅋ 트러플크림 어쩌구..,1.0
이 집이 아직 남아 있었네요,1.0
제 친구가 가장 좋아하는 마라탕 집이에요!!,1.0
맛있게 먹었어요!! 따뜻할때 음식을 먹어달라는 안내가 귀여웠습니다.ㅎㅎ,1.0
가성비도 좋고 매우 담백하게 음식 잘하는 집,1.0
"- 브레이크타임 없음- 메뉴 설명을 비롯한 친절한 직원분들- 생각보다 작은 공간으로 잦은 웨이팅- 맛은 딱 평균 혹은 평균 이상- 다소 가성비 떨어지는 가격대(특히 에이드)한 번쯤 가보기 딱 좋은 식당. 근데 규동 고기가 조금 질기고 고기 양이 이게 맞나.. 싶음. 가격대가 조금만 괜찮았더라면 한두 번 더 갔을 텐데, 그렇지 않아 아쉬움. 위치가 연남동이 아니었더라면 경쟁력이 많이 떨어졌을 듯.",1.0
보통매운맛이라 그런지 얼얼한 맛이 좀 부족한게 아쉬웟어요~그것 빼곤 맛잇어요 ㅎㅎ,1.0
맛 서비스 모두좋아요,1.0
쿠폰 사용하러 왔어요 친절하네요,1.0
"항상와서 먹는곳인데, 전엔 코로난데도 사람 많고 그랬는데요. 오늘오니까 거리두기도 되어있고 사람도 적당히 있어서 좋네요!",1.0
국물 찐하고 맛있어요,1.0
굿,1.0
지하철역에서 조금 거리가 있기는 하지만 맛도 좋고 직원분들도 너무 친절하세요! 다음에 재방문하고싶은 곳이네요 :*),1.0
재료를 바구니에 담고 계산하면 요리를 빨리해서 가져다주셔서 좋아요. 처음 마라탕 먹어봤는데 맛있었어요. 근데 재료 고르는 곳이 좁은데다 구석이라 사람들이 많은 시간대면 더 복잡하게 느껴지는것 같아요. 그리고 카운터 위에 놓았던 다른사람 바구니를 재료가 그대로 담겨있는 다른사람 바구니 위에 올리고 차곡차곡 쌓으셔서 위생상 안좋지 않나 하는 생각이 들었어요.. 이거 빼면 다 좋아서 재방문 의사 있습니다.,1.0
너무 맛있어요!! 이층 쾌적해요!!,1.0
웨이팅 쩌럿는데 그만큼 맛있었음,1.0
깨끗하고 분위기 좋고 맛잇고,1.0
맛있어요~,1.0
좋아요,1.0
다른 곳에서 진짜배기 스프카레를 먹고나서 다시 돌아와 남기는 후기.여기는 스프카레를 잘 모르는 집입니다. 이상.,0.0
"비오는 금요일 저녁 방문했는데, 예약도 잘되고, 시설도 깔끔하고, 고기도 맛나고, 가격은 아주 높지 않은 전반적으로 친구들과 함께 한잔하기 좋은 고기집인 것 같습니다!",1.0
3년째가는데 역시 맛잇어요,1.0
"언제가도 맛있는 영동족발!
3호점이 제일 친절한 것 같아요
미리 예약하고 가니 기다리지 않아도 되서 너무 좋았어요
김치전도 맛있고 막국수도 맛있어요
어제 다녀왔지만 오늘 또 가고 싶네요 ㅎㅎ",1.0
#흑석점닥터로빈 #닥터로빈흑석동 #건강식요리전문점 #다이어트외식 #다이어트때갈만한식당 맛있고 건강한 음식점 자주가요 주말마다 완전 맛있는데 튀기지않고 설탕도안넣고 버터조미료도 안들 어가는 완전 건강식 맛집,1.0
맛있었어요 아보카도 명란 뭐 그런거랑... 뭔가 먹었는데 기억이 안나네요 근데 맛있었음 이건 확실  그리고 같이간 친구가 사줘서 더 맛있었던거 같습니다 ㅋ,1.0
맛 있고 저렴해요,1.0
양도많고 서비스가 좋고 네이버예약하면 할인해주니 너무 좋네요!! 자주갈것같아요!,1.0
맛있었어요,1.0
굿~~^^,1.0
커피 최고에요,1.0
음 이 정도로 악평은 아닌데ㅋㅋㅋ 고기 질도 좋고 맛있어요ㅋ 엄청 두툼하고 밑반찬들이 맛있어서 가성비 좋아요 다만 대기시스템이 최악임 아니 웃김ㅋㅋㅋㅋ 걍 먼저 온 팀 대기번호표 뽑아서 기다리고 입장하면 될 것을 굳이 12시에 종이 번호표를 직접 나눠주는데 다들 멀리 앉아 있다가 번호표 받으러 우르르ㅋㅋㅋ 이게 지금 시대라는 게 좀 현타 옴 근데 나 번호대기표 1번ㅋㅋㅋㅋㅋ 줄 서는 곳 의자에 50분 앉아 있었음 고기 맛도 좋고 분위기도 좋고 직원들도 너무너무 친절한데 대기시스템 좀 바꿔요 또 가고픈데ㅠㅠ 아 참고로 토요일 낮이었는데 저렇게 대기 안 해도 자리가 널널하니 많이 남아있습니다 뭔가 괜히 일찍 가서 쇼한 느낌ㅋㅋㅋㅋ 쓰다보니 악평이네 고기는 맛있어요,1.0
사장님인지? 직원인지? 불친절하고..두 번이용은 안할듯 합니다,0.0
맛있게 잘먹었어요! 아쉬운점은 날파리가 자꾸 날라다녔다는점인데 날이 많이 더우니까요ㅋㅋ,1.0
양도 많이 주시고 맛있게 해주셔서 감사드립니다^^!,1.0
념념 긋~~  음식 맛있어서 다른 메뉴도 맛보러 또 가고싶어요!,1.0
그저그래요,0.0
너무맛있어요! 다음에 또 갈예정,1.0
난 분위기도 좋고 맛도 괜찮던데 악플이 많네요특히 여기 벚꽃필때 가면 분위기 끝장나요,1.0
친절하고 깨끗해요,1.0
오랜만에 마라탕 & 마라샹궈!!,1.0
가격도 만족스럽구 양 많이 주셔서 너무 좋아요~ 또 오겠습니다~!,1.0
가격이 착해요! 딱 가격 만큼의 맛이에요!,1.0
맛대가리 없어요컵라면드세요,0.0
마라탕 좋아용~,1.0
화장실 냄새나요,0.0
역시 콩국수는 👍👍,1.0
좋아용,1.0
굿!!!굿~,1.0
#흑석동맛집 #흑석동뚜스뚜스 조금 비싸지만 그래도 빵 맛있어요 사각 유자치즈케익은 진짜 넘 맛잇네요!,1.0
김치찌개 맛있음!!! 고기도맛있고 계란말이도 맛있음!!! 밥 무료 숭늉도 무료!!!,1.0
좋아요,1.0
개인안심번호 그게 뭐냐며 인정 안 한다고 전번적으라 하는곳 ㅋㅋㅋ 참나.. 그러더니 술도 안 시켰는데 신분증 검사까지 함~ 있어서 망정이지 없었으면 쫓아낼 분위기;;; 모르면 검색해보세요. 국가에서 전화번호 대신 기입가능한 걸로 설정한 게 안심번호인데 ^^;; 맛은 있었으나 직원 응대 꽝이라 다시 가고 싶지는 않네요.,0.0
항상 사람이 많아요~  맛이 좋다는거죵,1.0
까르보나라 맛있어요 느끼하지않아서 만족스럽게 한접시 다먹었네요 피자도 맛있고 가성비 훌륭해요,1.0
"16명 예약했는데 테이블 4개가 2,2 떨어져 있어서 아쉬웠네요
족발은 맛있었습니다",1.0
무료로 양추가도 되고 네이버로 예약해서 할인도 받고 좋았어요ㅎㅎ,1.0
맛있음. 사람이 좀 많음.,1.0
굿,1.0
콩탕이 진짜 고소하고 맛있고요 묵채비빔밥도 묵 그득하게 넣어주셔서 정말 맛있었습니다 반찬도 국내산 재료로 맛있는 집반찬 맛이었습니다 약간의 흠은 유기쌀에 좁쌀을 넣어 밥은 훌륭했지만  공기밥이 반공기정도만 나옵니다 더달라고 말씀드리면 한공기당 천오백원을 받습니다콩탕은 12000원 묵채비빔밥도 만원으로 올라 가격이 조금 비싸져서 별 4개만 줍니다,1.0
좋아요 사람 많네요,1.0
직원분들 친절하시고 맛있어용^^^ 다음에 또 오고 싶어용^^^^,1.0
김치가 환상이에요,1.0
분위기가 좋네요~!,1.0
"잘먹었습니다~~
숯불닭갈비도맛나고 목살도맛났어요^^",1.0
"매장내에 연기가 차서 목이좀 아팠지만, 그래도 전반적으로 음식도 맛있게 먹었고 양도 많고 만족스러운 식사였습니다!",1.0
너무 맛있고 양도 많도 서비스도 좋아요,1.0
버슷크림뚝배기 리조또 먹었는데 맛있었어요 칸칸이 분리도어서 좋았네요,1.0
"이번에도 양 많고 맛있었어요! 피자, 파스타, 리조또 먹었는데 배 터질뻔 했네요 ㅋㅋㅋ 친구들과 즐겁게 먹고 갔습니다!",1.0
가게가 좁지만 매우 깨끗했다. 쇼유우동이 정말 맛있었고 츠키미 우동은 개인적으로 평범했다. 새우튀김도 소금에 찍어먹으니 존맛,1.0
실력있는 쉐프들이 하는 식당. 정말 맛있었어요. 분위기도 심플하고요^^ 잘 먹었습니다^^ 참고로 주인장들 훈남들^^,1.0
"목살이 부드러울수있다니 ㅠㅠ 퍽퍽한거 일도 없이 육즙가득 JMT
바람불어도 냉면을 포기할수는 없어요~",1.0
맛잇음,1.0
테이블이 너무 낮아요. 좀 더 높게 만들어주셨으면 하는 바람 ㅠ,0.0
반찬이 깔끔하고 맛있네요,1.0
섞어찌개 잘 나오는 날에는 진짜 감동의 맛. (안 그런날도 있음...),0.0
항정살 스테이크 맛있어요 고기 밑에 토마토 소스 야채볶음이 있는데 잘 어울려요,1.0
이가격에이렇게 맛있는 음식을 먹을수 있는건가요? 서비스도 매우 좋고 최고내요~ 개인적으로 놀부 등 체인점 부대찌게 조미료맛이 너무 강해서 별로안좋아하는데 이제부터 좋아하게 될거같아요,1.0
맛있어요 24시간이고 ㅎㅎ,1.0
절레절레 절레동화.... 절레절레....여기 포장서비스 시스템 안고치면 조만간 문제생김..,0.0
파스타 땡길때 무조건 방문하는 리에또! 가성비 최고의 맛집입니다. 담에 또 방문하겠습니다~ 번창하세요~,1.0
가성비 최고 6천원 돈까스 퀄리티가 아님,1.0
고르존졸라피자 로얄브런치 로제파스타 샐러드등등 먹고 커피도 맛있고 다 좋았어요~,0.0
굿굿 하고 나니 너무,1.0
맵기 정도 너무 좋았어요! 양도 푸짐하고~ 맛도 있고~ 다음에도 또 방문할게요~ 번창하세요!,1.0
일찍 가시는걸 추천합니다 음식은 괜찮았구요 양도 많아요 가게도 꽤 이쁘장하니 깔끔해요 단지 시간이 좀 지나서 손님들이 몰려오면 좀 시끄럽습니다,1.0
안심이 진짜 맛있다,1.0
카운터에 계시는분 말씀을 잘 안들려요ㅜㅜ,1.0
늘 가는 곳인데 항상 맛있습니다>< 양많이 달라고 하시면 진짜진짜 많이 주세욬ㅋㅋㅋㅋ,1.0
- 지하철 역에서 찾아가기 어렵지 않음. - 창가 자리라고해도 골프연습장이 있어 뷰는 막 이쁘고 그런 편은 아님 - 서버분들 친절하심 - 식전빵 3가지는 인상깊음 맛도 무난함 - 주문 후 음식 나오는 시간 그리 길지 않음 다만 다른손님과 오더가 겹쳐서 음식 나오는 순서가 바뀔 수 있으니 참고 - 파스타 좋고 피자 맛있음 - 가격 대비 만족스러움 - 후식 푸딩은 많이 달달한 편 - 재방문의사 매우 있음,1.0
역시 콩국수 맛집,1.0
굿!!??,1.0
진짜맛있습니닷,1.0
"단호박스프 맛있고, 가지비프토마토리조또 약간 매콤하고 맛있고, 매콤버섯새우크림파스타는 예상한 맛!",1.0
.,1.0
건강한맛집이예요콩비지찌개녹두전반찬도깔끔하고맛있네요직원분도참친절하시고마당에서가마솥에다청국장끓이고계시고손수직접하니더맛이좋은것같아요,1.0
좋아요 맛있고,1.0
직접 구워주셔서 편했고 고기 맛도 좋았고 직원분들이 친절하셔서 재방문 의사 있습니다,1.0
좁은 매장안에 은은하게 음식물쓰레기냄새가 났음그래서그런지 추웠던날인데 문도 열어놔서ㅠㅋㅋㅋㅋㅋㅋ 덜덜떨면서 먹었어요좀 짰지만 맛은 괜찮았는데 냄새맡고 비위상함,0.0
맛있습니다,0.0
맛있게 먹었어요,1.0
굿,1.0
맛있어요. 양도 많고 디저트까지 맛있어서 자주 들리고 싶습니다. 네이버 예약으로 이용하면 15프로 할인까지 돼서 너무 좋아요.,1.0
물어봐도 대답 안하고 지나가시고 다른 직원분으뉴다시 물어보니 못알아들으시고;; 유명한 데라고 들었는데 굳이 찾아갈 필요는 없을 것 같아요,0.0
깔끔하고 마라탕 사골 육수도 너무 맛있어서 일주일에 한번씩은 꼭 찾아오는 것 같아요! 건대 마라탕 집들중 최고입니다,1.0
빵 진짜 진짜 맛있어요,1.0
"넓구요 1,2층에 지하까지 이용가능해요 메뉴 주문하면 가져다 주십니다. 2층엔 공부하는 사람들도 많아요",1.0
"예약 거의필수, 예약하고 찾아가는 보람이 느껴지게 하는 맛 같아요작년 12월에 갔다왔는데 문득 생각나 후기 씁니다 스테이크 굽기를 따로 물어보시진 않았는데 걍 다 취향이었어요 소스도 맛있고! 사진엔 양이 적어보이는데 고기가 두툼해서 2명이서 전혀 부족하지 않았어요리가토니 파스타는 과하게 익히지 않아서 면 식감이 좋았고 진한 크림트러플이 맛있었어요 요리가 눈으로 보기에 화려하진 않지만 그 요란스럽지 않음이 오히려 기분좋게 해줌!매장도 따스한 분위기에 조용하고 좋아요 다시금 찾아가고 싶게 만드는 곳, 이 근처에 살지 않아서 자주 가진 못하겠지만 홍대연남 쪽에서 양식 먹으러 갈 거라면 이곳이 단연 1순위로 떠오름",1.0
맛있지만 가격 만큼의 맛은 아님그래도 가게 귀엽고 재방문 의사 있음,1.0
9000라멘에 어떻게 계란도 없고 차슈도 얇은거 한 장 들어가는지.. 맛을 떠나서 정성이 안보입니다. 국물은 괜찮은데 면 양이 다른 곳에 비해서 적네요.,0.0
국물도 진하고 완전 맛있어요.. 마라탕 먹으러 오면 여기만 옵니다!,1.0
이웃사촌한정식 처음갔는데 음시맛도좋고 이모님이 친절해서 좋았읍니다맛있게먹고 즐거운시간보냈어요,1.0
꽤 맛잇엇다 음식 신선한듯,1.0
자리가 별로 좋지 않으니 음식맛도 느껴지지 않는구나..,1.0
맛있어요파불고기제육볶음짱맛있네요한끼식사로남김없이먹을수있어서좋았습니다최고 ㅎ,1.0
그릇에 굳은 소스 묻어있고.. 싱거워요... 친구들꺼랑 같이 계산하니까 열쇠 우루루 줘서 뭐가 누구껀지 여쭤보니까 몰라요 먼저나오는거요 라고 하시더라구요 ㅎ 불친절하고 좀 더럽고 맛도 .. 꿔바로우는 맛있어요,0.0
언제가도 만족스럽네요^^,1.0
기다림에 지쳐 배고파서 맛있었지만소스는 정말 맛남 면은 매밀이 약함밤 따는 재미도 있음ㅎ,1.0
음식은 맛있는데 서빙이 너무 정신없어보이네요.,1.0
커피를 먹으러가서 굳이 기분나쁜걸 느끼게 해준다능력있는 커피숍이야,0.0
황태수제비 정말 시원하고 맛있구요 볶음밥도 짜장없이 먹어도 맛있습니다,1.0
아무 정보 없이 갔는데 맛집이였네요 양도 맛도 가격도 대 만족이예요,1.0
별로,0.0
점심 세트를 저렴하게 좋은 곳에서 먹을 수 있었습니다!,1.0
동네에도 있는데 친구만나러 흑석점 왔어요 좋아요,1.0
세미나실 빌려서 도떼기시장마냥 웃고 쳐 떠드는 씨~발련들아 카페를 가세요 그냥,0.0
한 달째 폭풍 다이어트중 10킬로 뺀 기념 까르보나라 먹음 나에게 주는 음식 선물로 여긴 건너뛸 수가 없다 훌륭한 곳,1.0
"맛 가격 서비스 다 최악. 별 하나도 솔직히 아까워,, 맛집이라길래 리뷰보고 친구 생일이라서 데려갔는데 맛없어서 친구한테 괜히 미안했다,, 리뷰는 역시 믿을게 못되네ㅠㅠ 심지어 맛없고 가격도 비쌈 ㅋㅋ 분위기도 그냥 그저그렇다,,.. 인스타 갬성+사진빨인듯. 특히 서비스도 너무 불친절해서 정이 뚝뚝떨어짐. 이런 숨은 개인가겐데 알바생인지 주인인지 서비스를 저렇게 하면 어떻게 장사할까 싶음,,",0.0
기름지지만 느끼하지않고 냄새도 없어 맛있게 먹을 수 있었습니다.,1.0
예약하고 가서 바로 자리에 앉았습니다. 맛도 적당하고 가격이 저렴합니다. 오랫동안 앉아서 이야기하기 좋은 장소입니다.,1.0
"가격은 오르고 있는 물가에 비하면 보통이지만, 동네 빵집이라 생각하면 좀.. ",0.0
공부탕면 쟁반짜장 멘보샤 맛있어용,1.0
좋아요,1.0
완전 맛있어요! 여러번왔는데 맛있습니당,1.0
네이버를 통해 예약하고 갔는데 예약이 안되어있었습니다. 오후 한시였기 때문에 빈 자리가 있어서 문제는 없었습니다. 예전에 방문했을 맛있게 먹었기에 다시 간 건데 음식에 대한 만족도는 높았습니다.,1.0
넓고 시원하고 음료 맛있어요,1.0
진짜 진짜 맛있어요. 스프와 고추도 ㅋ,1.0
벌레나오고 알바 싸가지 없음,0.0
파스타 맛있는 집~~,1.0
직원들에 손님 응대 표정이 넘 무표정과 억지로 일하는듯 함,0.0
굿,1.0
탕수육 아주 고급지게 맛있다. 바삭하면서 쫄깃거리는 식감두 마리 토끼를 다 잡은 느낌고기도 실하고 맛있다크림새우도 대만족소스가 은은하고 달콤한게아마도 요거트 베이스인  듯짜장면 난 맛있게 먹었는데같이 간 사람은 평범했다고. . .고기도 적당히 많아서 난 좋았음팔보채는 비추그냥 그랬음보통 중식은 맛있게 먹었더라도먹고 난후 느끼하고 부대끼고 소화 잘 안되고 그런데여기는 음식이 느끼한 맛이 없이 깔끔해서 좋았음배부르게 먹었는데도 속이 편하더라고내가 속이 않좋은 편이라 대번 아는데음식 정말 건강하게 만드는 듯,1.0
"맛있고 양도많고, 재미있는 컨셉의 가게였어요",1.0
맛있어요~~ 음료수 짱짱,1.0
메뉴 3개 주문했는데 다 맛있었어요. 후식으로 주신 푸딩도 맛있었고요. 직원분들도 친절하셔서 좋은 시간 보내고 왔습니다. 다음에 또 갈게요 :),1.0
마요에그 치아바타 야키소바빵 명란바게트 by 도쿄팡야 코바야시 스스무 파티쉐After 19:00 turn over to Restaurant,1.0
글쎄다... 국물 맑고 건강한 맛 좋아하는 사람한텐 입맛에 맞을수도. 고기랑 고추지는 나쁘지 않았음. 난 그냥 부산 돼지국밥을 먹는걸로..,0.0
맛있어요 반찬깔끔하고 든든해요,1.0
사람 쥰내많아서 앉으려면 기다려야됨,0.0
존맛,1.0
가격대비 양도 많고 맛있습니다.,1.0
좋아요,1.0
맛잇어요,1.0
콩국이 진해요,1.0
좋은 시간 보냈어요,1.0
이런 매장이 많이 있을수록 좋은거 같아요 처음에 우연치 않게 방문 했다가 단골이 되버렸네요 남자친구가 양이많아 항상 곱빼기로 먹는데 언제나 대만족하고 가네요!! 개인적으로 파스타맛은 비슷하다 고 생각하는 사람중에 한 사람으로서 여기 매장도 비슷하다고 생각해요 근데 가격에 비하면 너무 맛있고 좋아요 보통 파스타 하나먹을라고 하면 만원대초충반을 생각하는데 여기는 이가격에 코스형식으 로 먹을수 있어요 음료까지 다나와서 가성비가 너무 맘에 들어요 디저트까지 나와서 더더욱 자주 오고싶은 곳이예요 바뀌지 않고 항상 이대로 계속 하시면 자주 먹으러 갈꺼예요 (지금도 자주가지...,1.0
가성비 좋다 맛있어요,1.0
기대 많이 했는데....맛은 그닥. 사이즈는 엄청커서 2개만 시켜도 될뻔...,0.0
많고 많은 라멘집중 가장 빛나는 곳 중 하나입니다꼭 마늘 넣어서 먹어보길 추천!,1.0
인테리어 깔끔하고커피 맛있어요크로플도 맛있네요,1.0
세번째방문 이번에 가족과 함께 맛나게잘 먹었고 근처에 횟집이 한군데 더 있는데  그집은 안가게 됨,1.0
어느 카페건 손님 우습게 여기는 카페는 망해야한다고 생각함,0.0
굿굿,1.0
테이블이 굉장히 많고 넓어서 좋네요ㅎㅎ 식사메뉴가 다양하고 양이 많아서 잘쉬다왔어요,1.0
처음 먹어봤는데 오옹 맛있었음,1.0
좋아요,1.0
친절하시구 맛있고 분위기도 좋아요! 다음에 또 갈게요^^~,1.0
맛있어요,1.0
"일본 진짜 좋아하고 많이 다녀왔던 사람으로써 한국 라멘들 다 거기서 거기여서 좀 실망했었는데 지로우라멘,오랜만에 일본의 향취를 느꼈어요..밥까지 말아먹었습니다..진짜 맛있네요! 번창하세요~~!",1.0
맛이써용😝,1.0
2층에 테이블간 간격이 넘좁아요,0.0
난할수있다,1.0
연남동 바다회사랑의 2호점줄이 너무 길다 ㅠ ㅠ,1.0
맛있어요,1.0
"웨이팅 1000%지만 테이블 회전이 빨라 금방 입장하였습니다. 기대 이상이었고. 설탕, 소금 그 무엇도 안 넣어도 콩국 자체에서 고소함 달고 짭쪼름한 모든 맛이 맛있게 다 느껴져서 신기할 정도로 맛있 게 먹었습니다 손님이 이렇게 많은데 친절하신 직원분들 덕분에 기분도 정말 좋았구요!!!",1.0
맛있었어요! 마늘 넣는건 강추인데 매운 양념은 안넣어야 돈코츠 원래의 맛을 느낄 수 있어서 더 좋은거 같아요,1.0
맛은 물론 친절함까지 더해진 곳😋 사장님의 손님을 향한 마음이 크게 전해지는 곳이라 맛 뿐만 아니라 분위기까지 좋아졌네요^^ 잘 먹었습니다!!!,1.0
예약도 좋은 자리로 해주셨고 스파게티 양도 많아서 좋았어요. 식전빵도 양이 많았는데 둘이가서 피자하나에 파스타를 시키니까 피자를 못먹겠더라고요 ㅎㅎ 둘이 갈 땐 둘다 파스타를 시키는게 좋은 것 같아요~!!,1.0
굿,1.0
사진을 못 찍었네요 ㅜ 바지락에 모래가 있는거 빼고는 맛이 좋았어요 빵은 다음에 넉넉하게 주셨으면 해요,1.0
두번째 간 곳 만조랑 까르보나라 먹었는데 곱배기 시켜서 더 푸짐하게 먹었어요 만조는 소고기 한덩어리가 조각조각 되서 나와 더 푸짐한 느낌을 받았습니다^^ 다른곳에 비해 포인트도 한번가면 천포인 트 이상 쌓이고 천포인트부터 사용가능해서 너무 만족스러위요 아쉬운점은 할라피뇨가 작은고추로 된 것도 있었으면 더 좋을 것 같아요,1.0
굿,1.0
