상가업소번호,가게명,리뷰,evaluation
MA010120220803570465,일월카츠,토요일 9:45 도착 웨이팅 2번 10시부터 현장 테이블링 가능 11시 반부터 원격줄서기 가능  히레카츠 확실히 평대로 엄청나게 부드러운 편이에요. 거의 잇몸으로 씹어도 될 정도  다만 제가 가본 다른 가게들 중에서는 두께가 가장 얇아서 이것도 식감에 영향줬을 거 같긴 합니다!  그래도 평 좋았던 만큼 로스보다 히레가 더 맛있게 먹었던 듯 해요  로스카츠 지방부분은 정말 고소하고 파삭한 식감 눅눅하지않고 파삭합니다 . 잡내도 안 나고요  다만 육질이 제 기준 약간 단단한 편이였어요. 엄청 질기다는 아니지만 단단하다고 느껴지더라고요   돈지루는 타 가게들과 비슷한 평범한 맛 샐러드 드레싱은 유자맛이 나서 제 스타일이였습니다! 서비스는 굉장히 친절한 편,(긍정 확률 : 0.95) 긍정
MA010120220803570465,일월카츠,말모 입니다!! 맛있어요!!!,(긍정 확률 : 0.98) 긍정
MA010120220803570465,일월카츠,너무 맛잇어요,(긍정 확률 : 0.98) 긍정
MA010120220803570465,일월카츠,와....진짜 돈까스 미쳤어요..인생 최고의 돈까스집입니당..처음 먹었을 때 식감과 맛 못 잊을거같아여ㅠㅠ사장님도 친절하시고...!!잘 먹었습니다 :),(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,"정말로 친절하네요. 이렇게 친절할 수가 있을까 싶을 정도로요. 일반 주거지 가게와 달리, 목좋고 번화가라는 어드밴티지 때문에 맛집이라는 미명하에 불친절한 곳들을 많이 봐왔습니다. 그 어드밴티지를 떼면 별반 다를 바가 없는데도요. 근데 이곳은 재료도 신선하고 맛도 좋고, 무엇보다 사장님과 종업원 분들이 정말 친절합니다. 추천합니다.",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,"어쩌다 보니 1시간 기다렸는데, 맛나용! 친구 2명이랑 같이 갔는데 먹는데만 집중해서 엄청 빨리 먹었어요 ㅋㅋㅋㅋㅋ",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,최고의돈까스 말이없음,(긍정 확률 : 0.89) 긍정
MA010120220803570465,일월카츠,서울올라오는 버스안에서 내리기 30분전에 미리 테이블링 걸어놓고 도착해서도 한시간 반 기다렸으나 먹자마자 용서가 됨.. 맛있긴 맛있음ㅠ 안심은 정말정말 부드럽고.. 등심이 의외로 넘 맛났다 돈까스 잘한다는곳 가봐도 등심은 거의 비슷하던데 여긴 뭔가 달랐다 특등심이라서 그런가?? 여튼 오래 기다리는것만 아니면 또 가고싶다,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,"우와…이런 곳을 왜 이제야 갔지…저번에 갔다가 너무 맛있어서 재방문했어요!! 너무 친절하시고, 음식도 넘 맛있어서 리뷰를 꼭 써야겠다고 생각했습니다… 브레이크 타임 딱 풀리자마자 가도 아마 대기가 있을 거예요! 미리 가서 테이블링 해놓으시는 걸 추천해요! 한 번에 매장에 들어가는 인원은 적지만 그만큼 더 친절하고 부족한 장국이나 소스들도 바로바로 챙겨주세요…돈가츠 처돌이인데 진짜 지금까지 먹은 곳 중에서 제일 맛있습니다…! 남은 밥 장국에 말아 먹으면 완전 밥도둑!!!🍚",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,돈까스 너무 부드럽고 맛있어요,(긍정 확률 : 0.91) 긍정
MA010120220803570465,일월카츠,ㅠ먹다가 찍은거여서 대충찍어서 죄송하지만  직원분들 다 친절하시고. 샐러드 더 줄까요?먼저 물어봐주시구.매장 완전 청결하고 먹는 방법 친절하게 한사람사람 설명해주심. 저렇게 자부심있게 하는곳은 대박나야됨!!,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,"오픈한지 1년 밖에 안됐지만 현재 안국에서 가장 웨이팅이 긴 맛집 중 하나입니다.   사장님께서 굉장히 세심하신 스타일인데 그래서 내부도 아주 깔끔하고 식자재나 조리 도구도 굉장히 정리가 잘 되어있습니다.   [주문메뉴] 히레카츠 14,000원 사이다 2,000원  세심함은 재료에서도 잘 드러납니다.  보리차부터 깔끔하게 맛있고 드레싱도 상큼하고 맛이 강하지 않아 좋았습니다.  드라이에이징으로 숙성한 부드럽고 좋은 고기로 육향, 육즙 모두 아주 훌륭하고 고기와 튀김옷이 부드럽게 딱 달라붙어서 벨런스도 완벽합니다.  사이드로 나온 영국 말돈 소금과 와사비를 곁들이면 고기 본연의 맛을 느끼기 딱 좋습니다.   서울 최고 카츠 맛집 TOP10에 뽑을만 합니다. 방문 강추합니다👍",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,"안심, 등심 진짜 입에서 살살 녹아요~~~",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,친절하고 너무너무 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,직원 두 분 정말 친절해요. 안심도 맛있어요. 삼삼한가 싶은데 소금이랑 와사비 올려먹으면 간이 딱 맞아요.,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,"우와,, 이렇게 사장님께서 친절하신 곳 정말 오랜만이에요,,♥️ 돈까스도 입에서 살살 녹는 게 진짜 맛있었어요ㅠㅠ🖤 안국역 근처 오면 꼭꼭 매번 오고 싶은 식당이 되었어요:) 사장님 정말 감사합니다♥",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,직원분들 친절하고 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,맛있어요! 설명을 해주셔서 친절하시고 웨이팅 잘 빠져요,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,히레카츠 너무 부드럽고 튀김옷도 바삭하고 넘 맛있네용❣️ 말돈소금 처음 먹어봤는데 바삭바삭해서 튀김옷 먹는 거처럼 식감이 좋았어요!! 직원분들도 친절하시구 넘 좋았어요오><,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,굿,(긍정 확률 : 0.94) 긍정
MA010120220803570465,일월카츠,맛집을 넘어 무한감동으로 인생선배가 겸손을 배우고 갑니다. 코로나 전에 10여개의 매장을 운영했던 사람으로 많은걸 느끼게 해주셨네요.  맛집이라는게 순서가 있습니다.  오 여기 맛있다 -> 헉 여기 찐이다 -> 미쳤다 욕나옴 -> 무한 감동 여긴 감동수준까지 갔네요.. 모듬카츠에 우동 추가했고 이 가격에 이정도 수준의 음식을 먹을수 있다는게 믿을수가 없습니다.  오늘 정말 잘먹었습다.,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,맛 괜찮았는데 제 입에는 히레카츠가 약간 잡내가 있어서 상로스카츠 이게 맛있었어요(어디까지나 개인적인 입맛임..) 사장님 친절하세요,(긍정 확률 : 0.98) 긍정
MA010120220803570465,일월카츠,"한시간전부터 테이블링 예약하고 들어갔어요. 대기시간은 1시간 반 정도 되는것 같아요. 주차장이 없대서 멀리 안국역4번출구 주차장에 주차했지만, 가게앞 주차장과 금액차이 없는것 같으니 현대건물에 주차하셔요. 가게 엄청 아담해요.  사장님 외 직원분들 엄청 친절하고 안심카츠는 부드럽게 사르륵 녹네요. 맛있는데.. 가격만큼인지는 잘 모르겠어요😅 엄청 맛은 있는데 양도 살짝 적은듯..... 성인여성인 제가 먹어도 부족한듯한데, 성인남성이면 더 부족할것 같아요.",(부정 확률 : 0.53) 부정
MA010120220803570465,일월카츠,10시 30분쯤 현장 웨이팅하러 갔는데 앞에 4팀 정도 있었습니다! 오픈하자마자 들어갔습니당 혼밥하기 좋았어요~ 상 로스가츠 먹었는데 양도 많고 맛있었습니다! 그리고 직원분들도 엄청 친절하시고 어떻게 먹으면 좋을지 자세하게 설명해주셔서 좋았습니다! 원래 돈까스 소스에 찍어 먹는 걸 좋아하는데말돈소금과 와사비를 같이 올려먹으니까 덜 느끼하고 너무 좋았습니다~ 추천합니당,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,"특 2천원차이니 꼭 드세요. 맛있어요. 소금에 먹는게 젤 맛나고,, 웨이팅은 좀 있지만 회전율 빠른편이에요.",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,음식설명도 꼼꼼히 해주시고 맛도 좋아서  재방문하고 싶어요! 물도 맛있습니다👍,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,살다 살다 이렇게 친절한 곳은 또 처음. 인기가 많아 대기가 길지만 한 번은 꼭 방문해야 함. 진짜 친절함으로는 역대급으로 최고. 맛도 있어서 나오면서 대단하다고 하면서 나왔다! 재방문의사 있음!!,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,굿,(긍정 확률 : 0.94) 긍정
MA010120220803570465,일월카츠,"세번째 방문인데 변함없는 맛과 친절함입니다! 저는 히레를 좋아해서 항상 히레만 시키는데, 같이 방문했던 일행들은 로스도 맛있다고하니, 원하시는 메뉴로 시키시면 될 것 같습니다 ㅎㅎ  여기는 튀김옷이 정말 맛있어요. 시간이 지나도 거의 눅눅해 지지않고 마지막 한점을 먹을 때까지도 바삭합니다. 고기도 말할것도없이 부드럽구요  소금과 와사비, 소스 모두 맛있어서 항상 뭐를 찍어먹는게 좋을지 고민하면서 먹는 것 같습니다. 그래도 역시 기본인 소금이 젤 잘어울리는거같아요  밥도 방문할때마다 같은 퀄리티로 제공되는 점이 마음에 들었습니다. 윤기나고 찰기있는 맛있는 밥이에요  우동이 정말 별미인데, 냉우동과 온우동을 모두 먹어본 입장에서 둘다 너무 맛있지만 제 취향은 냉우동이에요! 오시면 하나 맛보시는걸 추천합니다!",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,히레보다 로스파 인데 일월카츠는 히레가 더 맛있어요 남자사장님? 너무 친절하시고 행복한 식사였습니다,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220803570465,일월카츠,굿,(긍정 확률 : 0.94) 긍정
MA010120220803570465,일월카츠,맛있었어요!,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,평일 아침 10시 40분쯤 갔는데 앞에 6팀 있었어요. 12시 조금 넘어서 입장했습니다. 상등심과 상로스 모두 맛있었습니다. 온우동도 면발이 부드럽고 가쓰오부시향이 진해서 맛있게먹었습니다. 서울 원탑 돈까스라고 생각합니다,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,"직원분들도 너무 친절하시고, 분위기도 좋고 음식도 너무 맛있어요 :)",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,정말 맛있고 친절하셔서 기분이 좋아요 알아서 센스있게 밥이나 장국 양배추등 챙겨주셨어요 앞으로 자주 갈것같아요!,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,예전에 먹었을때 영수증을 못받아서 이제야 남겨요 ㅠㅠ 완전완전 친절하시고 부족한 부분도 잘 챙겨주셔서 편하고 맛있게 먹고왔습니다!  근데 상로스카츠를 먹어야하는데 오후에 갔더니 다 떨어져서 다른 메뉴를 먹었지만 담에 꼭 다시 먹으러 방문 하도록 하겠습니다! 사진 보니깐 또 먹고싶어여🥹,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,대박대박대박대박 맛있고 친절한데 웨이팅이 대박대박대박대애애애애박 길어요…,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,"첫입 먹자마자 눈물 흘렸습니다. 친구랑 둘이 먹었는데 같이 너무 맛있어서 웅성거렸습니다. (촌놈 아님) 친절하게 메뉴 설명도 해주시고 말끝마다 ‘감사합니다’, ‘실례하겠습니다’ 붙이시면서 너무 친절해서 2차 눈물 흘렸습니다. 돈가스가 입에서 살살 녹는 게 인생에서 먹어본 음식 중 제일 맛있었습니다. (우리 엄마 밥 빼고) 식사 후에는 사장님께 청혼할 뻔했습니다. ❤️ 대기 50분 조금 넘게 했는데 그럴 가치가 차고 넘치구요.. 그냥……. 최고다 최고 조금 구석에 있지만 잘 찾아가실 수 있어여 길치인 저와 제 친구도 찾았으니까용 ㅎㅎ",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,jmt,(긍정 확률 : 0.93) 긍정
MA010120220803570465,일월카츠,테이블링에 있어서 아무 생각없이 갔는데 맛집이더라고요! 너무 맛있고 사장님도 너무 친절하세요! 혼밥집으로 강추하는 곳,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,"로스카츠와 히레카츠를 둘다 주문해서 먹어봤습니다. 첫번째 방문때는 웨이팅이 길어서 실패했었고, 이날은 12시30분에 방문해서 기다리다가 2시30분 쯤에 들어갈 수 있었습니다..!  돈까스가 진짜 부드럽고, 같이 나오는 소금이랑 와사비에 찍어먹으면 정말 맛있습니다. 밤꿀이 들어간 소스도 나오는데, 그건 두조각 정도만 찍어먹고 나머지는 모두 와사비랑 소금에만 찍어먹었습니다  온우동도 시켰는데, 가시는분들은 정말 꼭 꼭 꼭 시켜서 드시길 바랍니당 🍜🍜 평소에 아는 우동 맛이랑은 아예 다른 요리에요. 뭔가 새로운 경험이었습니다",(긍정 확률 : 0.87) 긍정
MA010120220803570465,일월카츠,Good,(긍정 확률 : 0.98) 긍정
MA010120220803570465,일월카츠,"요즘 돈카츠집도 많은데 이렇게까지 웨이팅해서 먹어야하나.. 싶었습니다. 하지만 매장에 들어서자마자 직원분들은 정말 친절하시고, 음식 하나하나 내어주실 때마다 친절하게 설명해주셔서 너무 좋았습니다. 음식에 대한 자부심도 있으신 것 같고, 그게 맞게 맛도 정말 최고였습니다. 우동도 꼭 드세요ㅠㅠ!! 들어갈 때부터 나올 때까지 최고의 경험이었습니다.",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,요리사분이 친절하시고 맛있습니다,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,조아요,(긍정 확률 : 0.90) 긍정
MA010120220803570465,일월카츠,이 집은 정말 더 잘되야하는 집!! 맛도 미쳤고 직원분들이 너무 친절하세요  요즘은 맛집은 많아도 엄청 친절한 집은 찾기 어려운 것같은데 여기는 엄청 매우 최고로 친절하세요 ㅜㅜ 친절함땜에 또 가고 싶어용 ㅎㅎ 카츠도 부드럽고 쵝오.. 사실 좀 기다려도 됐는데 운좋게 기다리게 되어서 ㅋㅋㅋ 서비스로 주신 저 우동..? 맛있었어요 개인적으로는 면이 얇아서 목넘김이 색달라서 좋았는데 국물에 밥 말아먹는게 더 맛 있었어용 추천합니당,(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,"친구가 자기가 먹어본 최고의 돈까스였다고 추천해서 와봤는데, 인정했습니다. 진짜 너무 맛있었어요. 안 왔으면 후회했을 것 같아요. 직원분들도 친절하게 맛있게 먹는 법을 알려주셔서 좋았어요!",(긍정 확률 : 0.99) 긍정
MA010120220803570465,일월카츠,⭐️⭐️⭐️⭐️⭐️,(긍정 확률 : 0.84) 긍정
MA010120220803570465,일월카츠,돈까스 진짜 맛있어요!!! 직원분들도 엄청 친절하세용,(긍정 확률 : 0.92) 긍정
MA010120220803570465,일월카츠,육향도 진하고 육즙도 있고 맛있게 잘 먹었습니다  웨이팅 할 만할 퀄리티였어요👍🏻,(긍정 확률 : 0.99) 긍정
MA010120220803535020,북촌 호떡나들이,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220803784348,소소한행복,다른 곳에 비해 사람이 적어서 들어갔어요 돈가스를 먹었는데 가격에 비해 양이 좀 적게 느껴지는 것 같아요ㅠ 맛은 괜찮았어요,(긍정 확률 : 0.99) 긍정
MA010120220803789331,고이커피,커피의 품격이 있는듯해요~,(긍정 확률 : 0.99) 긍정
MA010120220803789331,고이커피,굿,(긍정 확률 : 0.94) 긍정
MA010120220803789331,고이커피,파운드가 느무 부드러워요! 블루마운틴과 아이스 더치커피를 먹었어요. 참 친절하고 따듯한 카페입니다.,(긍정 확률 : 0.99) 긍정
MA010120220803789331,고이커피,라떼,(긍정 확률 : 0.98) 긍정
MA010120220803780796,파티세리희원,"다쿠아즈, 타르트 굿굿",(긍정 확률 : 0.98) 긍정
MA010120220803780796,파티세리희원,레몬타르트 마카롱 다쿠아즈 다 맛있네요,(긍정 확률 : 0.99) 긍정
MA010120220803780796,파티세리희원,다쿠아즈랑 프레즐머랭 먹었는데 맛있어요.  흑임다 다쿠아즈 좋아여,(긍정 확률 : 0.99) 긍정
MA010120220803780796,파티세리희원,선물하기 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220803780796,파티세리희원,굿,(긍정 확률 : 0.94) 긍정
MA010120220803780796,파티세리희원,레몬타르트 상콤해요,(긍정 확률 : 0.99) 긍정
MA010120220803780796,파티세리희원,프레즐 머랭 넘나 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220803883316,국빈행성,사장님이 친절하시고 음식도 맛이 괜찮았습니다. 또 들리겠습니다.,(긍정 확률 : 0.99) 긍정
MA010120220803883316,국빈행성,반찬 하나하나 다 맛있고 음식도 만족합니다. 사장님이 매우 친절하게 대해주셔서 다시 찾아오고 싶었어요. 공깃밥도 양 이렇게 많은거 처음이에요! 오이고추도 리필해 달라고 했더니 그 자리에서 고추를 잘라주셨어요. 재료가 신선합니다~,(긍정 확률 : 0.99) 긍정
MA010120220803883316,국빈행성,닭볶음탕 정말 든든하게 먹고왔습니다!  간도 적당해서 밥 막비벼먹어도 하나도 안짭니다~! 사장님도 너무 친절하세요!! 안국역 오시면 드셔보세요!!,(긍정 확률 : 0.98) 긍정
MA010120220803883316,국빈행성,"오랜만에, 잘 먹었습니다.",(긍정 확률 : 0.99) 긍정
MA010120220803883316,국빈행성,음식도 맛있고 비교적 빨리 나와서 좋았어요. 닭볶음탕이 메인인것 같아서 추천합니다. 다만 한가지 아쉬웠던 점은 식사를 마친 손님 음식을 정리하실때 반찬은 한 데 모아서 처리하지 않으시더라고요. 반찬 접시 그대로 주방으로 가져가시던데 혹여나 반찬 재활용이 될까봐 불안했습니다. 가뜩이나 코로나가 아직 남은 시기라 잔반 재활용은 안되요..,(긍정 확률 : 0.99) 긍정
MA010120220803883316,국빈행성,"1인 닭볶음탕 먹으러 왔다가 파전에 반하고 갑니다.... 느끼한 기름맛이 아닌, 밀가루 맛이 아닌, 고소한 계란향이 한가득 머물고 양도 많습니다. 재료도 신선하고 사장님이 추억도 선물해주셨어요 감사합니다😎",(긍정 확률 : 0.99) 긍정
MA010120220803883316,국빈행성,친절하시고 직접하신 반찬들 모두 맛있어요 닭볶음탕(베스트)는 간이 쌜 수도 있는데 취향것 국물+밥 조절해가며 먹으면 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220803883316,국빈행성,사장님 서빙과 매우 친절함에 감동~,(긍정 확률 : 0.99) 긍정
MA010120220803883316,국빈행성,"언제 가도 만족스러워요. 닭볶음탕 양도 많고 밥이랑 참기름, 김가루에 비벼먹으면 정말 맛있어요. 혼밥하기 편한 분위기고 사장님도 친절하셔서 혼자서도 자주 가요.",(긍정 확률 : 0.99) 긍정
MA010120220803883316,국빈행성,항상 친절하게 맞아주시는 아저씨 덕분에 오늘도 행복하고 맛있게 잘 먹었습니다ㆍ,(긍정 확률 : 0.99) 긍정
MA010120220803883316,국빈행성,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220803938813,벽오동가,살다살다 망했으면 좋겠다는 생각이드는 식당은 처음입니다. 점심정식 3인분 8만4천원을 썼는데 (1인분에2만8천원) 사진에 보이는게 8만4천원어치입니다 ㅣ. 저 나물양이 3인분입니다. 한젓가락뜨면 다음사람생각해서 맛도못봅니다. 기막힌거 옆테이블이 두명이서온 2인분인데 나물반찬 양이 같더라고요.장난치는줄 알았습니다. 장인어른이랑 같이있는 자리 아니었으면 엎어버릴뻔했네요. 같이 나온 된장찌개는 쉰내나고 맛도없고... 주인장한테 이게 다 나온거 3인분 맞냐고 물어봤더니 아주 자랑스럽게 저게 3인분양이랍니다. 혼자오면 1인분은 주문도 안받는다고 하더군요. 자리빨로 외국인 등쳐먹는거 생각하면..하루빨리 사라지길 바랍니다. 안믿기시는 분 가서 8만4천원내고 점심정식 시켜보세요. 2인분하고 비교해보세요. 2만8천원날먹.,(긍정 확률 : 0.92) 긍정
MA010120220803938813,벽오동가,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220803938813,벽오동가,ㅇ,(긍정 확률 : 0.99) 긍정
MA010120220803938813,벽오동가,굿,(긍정 확률 : 0.94) 긍정
MA010120220803938813,벽오동가,반찬도 맛있어요,(긍정 확률 : 0.96) 긍정
MA010120220803856963,핸디크레프티,이뻐요,(긍정 확률 : 0.98) 긍정
MA010120220804316138,커피방앗간,소소한 즐거움이 있는곳,(긍정 확률 : 0.99) 긍정
MA010120220804316138,커피방앗간,사장이 심하게 불친절하고 주문할 때 메뉴 이름이 독특한걸 시키다 말이 꼬였던 앞 손님들이 음료 받아 가니 그들을 향해 구시렁대고 짜증냄. 우리 뒤에서도 저럴거라 불쾌했음.,(부정 확률 : 0.97) 부정
MA010120220804316138,커피방앗간,골목끝에 분위기 좋은 카페네요^^,(긍정 확률 : 0.99) 긍정
MA010120220804316138,커피방앗간,"아이스 비엔나 커피가 짱이지만, 따뜻한 비엔나 커피도 맛잇엇어요! 늘 그 자리에 있어줘서 너무 고마운 카페!",(긍정 확률 : 0.99) 긍정
MA010120220804316138,커피방앗간,커피맛 좋아요 ^^,(긍정 확률 : 0.98) 긍정
MA010120220804316138,커피방앗간,ㅋ커피방앗간!ㅎ,(긍정 확률 : 0.91) 긍정
MA010120220804316138,커피방앗간,"회사 근처 최애 카페에요~  사장님이 센스가 좋으신지 매장도 너무 예쁘도 들이치는 햇살도 예쁘고, 매장 내 음악 선곡도 너무 좋아요! 커피도 넘 맛있고!  봄 되면 여기서 커피 사들고 정독도서관 산책할거에요",(긍정 확률 : 0.99) 긍정
MA010120220804168154,병천순대전문점,순대존맛임,(긍정 확률 : 0.95) 긍정
MA010120220804168154,병천순대전문점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220804168154,병천순대전문점,어쩜 간이 안되어 있다고 해도 맛이 너무 없어요,(부정 확률 : 0.95) 부정
MA010120220804168154,병천순대전문점,반찬이 맛있어요~~~,(긍정 확률 : 0.95) 긍정
MA010120220804168154,병천순대전문점,순대국 보다 다른 음식이 맛나요,(긍정 확률 : 0.93) 긍정
MA010120220804454619,반한닥,돌아다니면서 간단하게 맛있게 먹었어요!!쫀맛,(긍정 확률 : 0.98) 긍정
MA010120220804454619,반한닥,드디어 리뷰 쓰네여!! 몇년째 방문해도 맛 그대로고 사장님 에너지 넘치시는건 여전하시고 배려해주시는건 덤☆ 코로나때 문 안닫아주셔서 감사할뿐입니다. 또 방문할게여~~~,(긍정 확률 : 0.99) 긍정
MA010120220804454619,반한닥,맛잇어요,(긍정 확률 : 0.97) 긍정
MA010120220804454619,반한닥,:),(긍정 확률 : 0.89) 긍정
MA010120220804454619,반한닥,굿,(긍정 확률 : 0.94) 긍정
MA010120220804454619,반한닥,매장 넓음,(긍정 확률 : 0.99) 긍정
MA010120220804396752,차향기 듣는 집,조용하고 편합니다 4명이 대추차로 통일했네요~~정말 몸이 좋아지는느낌^^,(긍정 확률 : 0.99) 긍정
MA010120220804396752,차향기 듣는 집,몽중헌 가기 전 들렀는데 친절한 사장님 덕분에 기분 좋은 티타임 가졌습니다 :),(긍정 확률 : 0.99) 긍정
MA010120220804396752,차향기 듣는 집,친구들과 즐거운 수다 익선동 대추차 굿,(긍정 확률 : 0.96) 긍정
MA010120220804396752,차향기 듣는 집,밝은 전통찻집이라 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220804396752,차향기 듣는 집,테이블도 있고 좌식 룸도 있어요. 조용해서 대화 나누기 좋고 원목 인테리어라 따뜻한 느낌이에요. 비트차와 오미자차를 시켰는데 절편을 서비스로 주셨어요. 사장님이 친절하시고 분위기가 편안해서 힐링돼요.,(긍정 확률 : 0.99) 긍정
MA010120220804396752,차향기 듣는 집,외부 분위기 좋아 들어가서 본 내부 분위기도좋은 편. 다만 대추차 농도가 다소 약해 일부러 또 가고 싶지는 않다,(부정 확률 : 0.62) 부정
MA010120220804396752,차향기 듣는 집,차가 진하고 맛있어요.,(긍정 확률 : 0.99) 긍정
MA010120220804396752,차향기 듣는 집,편히 놀다가기 좋은 찻집,(긍정 확률 : 0.97) 긍정
MA010120220804390574,르꼬숑,좋지않은 평들이 종종 있어 조심스러웠는데 친절하시고 음식도 아주 만족스러웠습니다,(긍정 확률 : 0.99) 긍정
MA010120220804390574,르꼬숑,몃진 뷰를 보면서 좋은 사람들과 즐길 수 있는 곳입니다. 특별한 날에 추천드립니다.,(긍정 확률 : 0.99) 긍정
MA010120220804390574,르꼬숑,맛있고 친절하셔서 기분 좋은하루였습니다,(긍정 확률 : 0.99) 긍정
MA010120220804390574,르꼬숑,생일기념으로 가봤어요 :) 음식이 다채롭고 맛있었습니다. 4월에 코스가 바뀐다네요^^ 또 와볼게요~,(긍정 확률 : 0.99) 긍정
MA010120220804390574,르꼬숑,특이하고 이색적인 맛이었어요.,(긍정 확률 : 0.99) 긍정
MA010120220804390574,르꼬숑,"출산 전 오래된 친구들과 마지막(?) 만찬을 즐기러 방문했습니다. 들어서니 규모는 크지 않았는데 통창이라 그런지 개방감이 너무 좋았어요. 뷰 보며 하는 여유있는 식사 넘 좋더라구요👍 음식은 정말 하나하나 다 맛있었는데, 특히 컬러라는 컨셉에 맞춰 음식도 커트러리도 맞추니 눈도 넘 즐거웠답니다☺️ 게다가 직원분도 너무 친절하고 센스있어서 좋은 추억 만들고 왔어요! 친구들도 모두 엄지척하며 출산 후에 또 오자고 약속했답니다. 번창하세요🧡",(긍정 확률 : 0.99) 긍정
MA010120220804390574,르꼬숑,굿,(긍정 확률 : 0.94) 긍정
MA010120220804390574,르꼬숑,런치B 먹었는데 총 2시간정도 걸렸습니다! A로 맛보기만 할까 B할까 고민했는데 B로 시키길 잘했어요. A구성보다는 B가 더 가성비 좋은 것 같아요~ A에는 없는 양갈비가 너무 맛있었네요! B코스 끝나니 굉장히 배가 불렀습니다.,(긍정 확률 : 0.99) 긍정
MA010120220804390574,르꼬숑,"감각적인 인테리어, 뷰가 좋아 특별한 날 가기 좋아요",(긍정 확률 : 0.99) 긍정
MA010120220804390574,르꼬숑,굿,(긍정 확률 : 0.94) 긍정
MA010120220804390574,르꼬숑,굿,(긍정 확률 : 0.94) 긍정
MA010120220804390574,르꼬숑,굿,(긍정 확률 : 0.94) 긍정
MA010120220804390574,르꼬숑,굿,(긍정 확률 : 0.94) 긍정
MA010120220804390574,르꼬숑,굿,(긍정 확률 : 0.94) 긍정
MA010120220804390574,르꼬숑,굿,(긍정 확률 : 0.94) 긍정
MA010120220804390574,르꼬숑,굿,(긍정 확률 : 0.94) 긍정
MA010120220804390574,르꼬숑,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220804390574,르꼬숑,좋아용,(긍정 확률 : 0.97) 긍정
MA010120220804390574,르꼬숑,창문 뷰 추천해요~,(긍정 확률 : 0.99) 긍정
MA010120220804390574,르꼬숑,프렌치 파인다이닝이라 달팽이 요리를 맛볼 수 있다는 장점이 있지만 개인적으로는 가격대비 많이 아쉽습니다~ 특히 음식 퀄리티가요! 이 가격이면 미슐랭 2스타 정도인 식장이 나아요! 그리고 설명이 너무 아쉬웠어용,(긍정 확률 : 0.99) 긍정
MA010120220804390574,르꼬숑,매장은 작지만 통유리로 보이는 뷰가 와인 마시기에 좋았어요~ 다양한 식재료를 예쁘게 보면서 먹어서 더 맛있었고요~메인 고기가 양고기로 나오는데 등심은 미리 주문해야 한다고 해서 아쉬웠어요!양고기 못 드시는 분들은 미리 주문하시고 가시면 좋을것 같아요~,(긍정 확률 : 0.99) 긍정
MA010120220804344601,Gaga bar,분위기도좋고 음식도 맛있네요,(긍정 확률 : 0.99) 긍정
