상가업소번호,가게명,리뷰,evaluation
MA010120220800072025,단풍나무집 삼청점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800072025,단풍나무집 삼청점,코로나로 많은걸 잃었지만 맛집들이 포장배달을 시작한 부분은  그나마 위로가 된다.  삼청동 고기맛집인 단풍나무도 그중 하나! 도시락도 깔끔하고 맛있다.  고기맛은 물론이고 김치까지도 맛있는 집^^,(긍정 확률 : 0.99) 긍정
MA010120220800072025,단풍나무집 삼청점,굿,(긍정 확률 : 0.94) 긍정
MA010120220800072025,단풍나무집 삼청점,시끄럽습니다,(부정 확률 : 0.96) 부정
MA010120220800072025,단풍나무집 삼청점,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800072025,단풍나무집 삼청점,좋아요ᆢ,(긍정 확률 : 0.96) 긍정
MA010120220800072025,단풍나무집 삼청점,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800072025,단풍나무집 삼청점,굿,(긍정 확률 : 0.94) 긍정
MA010120220800072609,콩두 점점,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요,(긍정 확률 : 0.99) 긍정
MA010120220800061245,별궁식당,신선한 청국장과 파전 좋았습니다,(긍정 확률 : 0.98) 긍정
MA010120220800061245,별궁식당,옛맛 그대로 청국장 집밥 맛있어요 아는 사람만 아는 삼청동 찐맛집이에요,(긍정 확률 : 0.95) 긍정
MA010120220800061245,별궁식당,맛은 있으나 아드님인지... 서빙보고 계산하는 분 매우 불친절. 제가 불친절함을 당했다기 보다 다른 손님들한테 하는 모습보며 배짱이네.. 하는 생각이 들게 했어요 세상에 맛있는 청국장집 많으니 굳이 이 집 가서 먹을 필요 없겠다 싶습니다,(부정 확률 : 0.66) 부정
MA010120220800061245,별궁식당,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800061245,별궁식당,굳,(긍정 확률 : 0.87) 긍정
MA010120220800061245,별궁식당,굿,(긍정 확률 : 0.94) 긍정
MA010120220800061245,별궁식당,굿,(긍정 확률 : 0.94) 긍정
MA010120220800061245,별궁식당,깔끔하니 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220800039994,행복두배통다리치킨,"단체(30명)로 예약하고 갔어요! 한꺼번에 많은 양이 나오는 거라 큰 기대는 하지 않았는데 치킨이 정말정말정말 맛있었어요!! 다들 치킨 맛있다고 말하면서 먹었습니다ㅎㅎ 정신이 없어 사진을 디테일하게 못찍었지만 후라이드,양념,간장치킨 모두 크기도 크고 맛있어서 좋았구 계란말이,모듬감자튀김,어묵탕,노가리까지 다 맛있었어요!!  저희가 한번에 우르르 들어가서 정신 없으셨을텐데 다들 친절하게 안내해주시고 사장님께서 마음도 많이 써주셔서 즐거운 회식이 되었습니다.  북촌에 회식 장소를 찾고 계신다면 강추입니다!!",(긍정 확률 : 0.99) 긍정
MA010120220800039994,행복두배통다리치킨,파닭 짱 맛있어요!!,(긍정 확률 : 0.98) 긍정
MA010120220800039994,행복두배통다리치킨,굿,(긍정 확률 : 0.94) 긍정
MA010120220800039994,행복두배통다리치킨,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800039994,행복두배통다리치킨,후라이드 골뱅이 시켰다가 인생맛집을 찾았네여 입짧은 딸도 계속 또달라고 ㅎㅎ 파닭 먹태도 추가~ 기름도 진짜 깨끗한거 쓰시는듯 넘친절하고 숨은맛집이네요~^^,(긍정 확률 : 0.99) 긍정
MA010120220800039994,행복두배통다리치킨,어뉴,(긍정 확률 : 0.97) 긍정
MA010120220800039994,행복두배통다리치킨,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800039994,행복두배통다리치킨,잘 먹었습니다!,(긍정 확률 : 0.98) 긍정
MA010120220800039994,행복두배통다리치킨,"뼈있는 파닭먹었어요~~~^^ 끝까지 바삭바삭하고 맛있어요! 파가 듬뿍듬뿍 올라가있어서 느끼하지않고 깔끔하게 끝까지 맛있게 먹었네요. 더운여름 역시 치맥이네요~~ 사장님,사모님,직원분 모두 친절하시네요!",(긍정 확률 : 0.99) 긍정
MA010120220800039994,행복두배통다리치킨,친절하고 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220800040317,더한옥,굿,(긍정 확률 : 0.94) 긍정
MA010120220800040317,더한옥,👍,(긍정 확률 : 0.84) 긍정
MA010120220800040317,더한옥,굿~~,(긍정 확률 : 0.94) 긍정
MA010120220800040317,더한옥,비싸요,(긍정 확률 : 0.83) 긍정
MA010120220800040317,더한옥,한옥스타일의 내부 인테리어가 멋집니다. 서비스로 주신 떡도 맛있게 잘먹었습니다!,(긍정 확률 : 0.99) 긍정
MA010120220800040317,더한옥,한옥 개조 카페인데 공간이 여러 개로 나뉘어 있어서 일행과 대화하기 좋았어요. 음료 맛은 쏘쏘,(긍정 확률 : 0.97) 긍정
MA010120220800040317,더한옥,한옥마을에 너무 어울리는 카페네요 ㅎㅎ,(긍정 확률 : 0.99) 긍정
MA010120220800040317,더한옥,굿,(긍정 확률 : 0.94) 긍정
MA010120220800040317,더한옥,친구들 음료도 다 마셔봤는데 맛있었고 사장님이 친절하세요!,(긍정 확률 : 0.99) 긍정
MA010120220800040317,더한옥,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800040317,더한옥,여기 좋아요 모두모두 놀러오세요. 저는 다음엔 친구 데리고 올게요.,(긍정 확률 : 0.99) 긍정
MA010120220800040317,더한옥,친절하시고 분위기 좋네요~~^^,(긍정 확률 : 0.99) 긍정
MA010120220800040317,더한옥,레트로 갬성 가성비는 그닥,(부정 확률 : 0.96) 부정
MA010120220800040317,더한옥,굿 전통자개느낌이랑 꽃이랑 꽃차와 찻잔 ㅎㅎ 구세대와 신세대가 섞인 나름의 분위기 :),(긍정 확률 : 0.99) 긍정
MA010120220800040317,더한옥,친절해요,(긍정 확률 : 0.99) 긍정
MA010120220800040317,더한옥,한옥집의 분위기가 너무 좋네요,(긍정 확률 : 0.98) 긍정
MA010120220800040317,더한옥,분위기좋아요,(긍정 확률 : 0.98) 긍정
MA010120220800040317,더한옥,이것저것 맛난게 이만큼...,(긍정 확률 : 0.91) 긍정
MA010120220800040317,더한옥,굿,(긍정 확률 : 0.94) 긍정
MA010120220800040531,비엣 꽌,음식이 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800040531,비엣 꽌,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800040531,비엣 꽌,현지식. 맛있고 친절해요,(긍정 확률 : 0.99) 긍정
MA010120220800040531,비엣 꽌,평일 11시 무렵에 갔는데 직장인들 점심시간이랑 겹쳐서인지 사람이 너무 많았습니다. 기본 쌀국수를 제외하면 다른 메뉴들은 가격이 지나치게 비싸게 느껴졌구요. 가성비가 좋지는 않았습니다.,(긍정 확률 : 0.88) 긍정
MA010120220800040531,비엣 꽌,짱맛! 런던베이글보다 훨씬 맛집 ㅎㅎ 쌀국수도 반쎄오도 맛있어요.,(긍정 확률 : 0.98) 긍정
MA010120220800040531,비엣 꽌,베트남 같아요,(긍정 확률 : 0.92) 긍정
MA010120220800040531,비엣 꽌,"다른분들은 아래층 빵집에 오셨다가 여기를 발견하시나본데, 저희는 여기를 왔다가 빵집 웨이팅해서 테이크아웃 해왔네요. 베트남 현지인분이 운영하신다고 해서 가봤는데, 음식이 하나같이 다 현지느낌 뿜뿜이었어요. 가격도 저렴한데 양도 적은편은 아니었어요.  먼저 쌀국수는 뭐 말 할 것도 없이 맛있고요, 모닝글로리가 가격대비 엄청 양이 많았어요. 분보남보도 미지근한비빔국수 인것 같은데 다른곳에서 찾기 힘들어서 먹어봤는데 진짜 흔하지 않은 맛이었어요. 돼지고기 꼬치도 맛있어요. 다음에 다른 메뉴들도 먹으러 한 번 더 가려고요.  밀크커피도 꼭 먹으라는 후기가 있어서 빵집에선 빵만 사오고 커피는 여기 다시 올라와서 먹었답니다 ^^",(긍정 확률 : 0.74) 긍정
MA010120220800040531,비엣 꽌,굿,(긍정 확률 : 0.94) 긍정
MA010120220800040531,비엣 꽌,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800040531,비엣 꽌,단골맛집~,(긍정 확률 : 0.91) 긍정
MA010120220800036215,이밥,ㅇ,(긍정 확률 : 0.99) 긍정
MA010120220800036215,이밥,매장에서 먹고 가고 싶었는데 협소해서 포장했어요~! 가까운 정독도서관에서 먹으니 꿀맛 연잎주먹밥 맛있었는데 뜨겁다보니 포장으론 비추입니다 친절하고 모든 메뉴들이 깔끔 다 맛났어요,(긍정 확률 : 0.99) 긍정
MA010120220800036215,이밥,맛있고 은근 든든해요,(긍정 확률 : 0.99) 긍정
MA010120220800036215,이밥,깔끔하고 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220800036215,이밥,해시덮밥 맛있어요,(긍정 확률 : 0.92) 긍정
MA010120220800036215,이밥,너무 맛있어요!,(긍정 확률 : 0.98) 긍정
MA010120220800036215,이밥,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800036215,이밥,굿굿,(긍정 확률 : 0.94) 긍정
MA010120220800036215,이밥,사장님도 친절하시고 밥도 정갈해서 너무 맛있게 먹었습니다💞💞,(긍정 확률 : 0.99) 긍정
MA010120220800036215,이밥,혼밥하기도 좋고 요새 외식나가면 죄다 자극적인 음식뿐인데 여기서 잘 먹었습니다 다만 미역?볶음이 너무 딱딱했어요ㅋㅋㅋ재방문 의사 있어요,(긍정 확률 : 0.99) 긍정
MA010120220800036215,이밥,진짜 너무너무 맛있어요 ㅜㅜ 설명도 잘 해주시고 엄청 친절하심 ... 집 근처였으몀 매일 혼밥하러 갔을 거예요...💓💓💓,(긍정 확률 : 0.99) 긍정
MA010120220800036215,이밥,맛있어요!! 이런 간단한 한끼 좋아요 ㅎㅎ,(긍정 확률 : 0.97) 긍정
MA010120220800036215,이밥,"그간 한 번도 못가다가(배달어플 포장으로만 한 번), 처음으로 매장에서 식사했습니다. 배달은 단품만 있었는데 매장에선 세트메뉴등 좀 다 다양한 메뉴가 있어 좋았습니다. 앞으로 종종 들르겠습니다.",(긍정 확률 : 0.99) 긍정
MA010120220800036622,북촌스토리,굿,(긍정 확률 : 0.94) 긍정
MA010120220800036622,북촌스토리,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800036622,북촌스토리,맛있어요.,(긍정 확률 : 0.98) 긍정
MA010120220800036622,북촌스토리,맛있어요.,(긍정 확률 : 0.98) 긍정
MA010120220800036622,북촌스토리,맛도 괜찮고 종종 잘 이용하고 있습니다. ㅎㅎ,(긍정 확률 : 0.99) 긍정
MA010120220800036622,북촌스토리,돈가스 맛있네요 점심 B세트 맛있게 먹었어요 친절하세요,(긍정 확률 : 0.94) 긍정
MA010120220800041207,북촌한식뷔페,굿,(긍정 확률 : 0.94) 긍정
MA010120220800041207,북촌한식뷔페,잘 먹었어요,(긍정 확률 : 0.98) 긍정
MA010120220800041207,북촌한식뷔페,굿굿,(긍정 확률 : 0.94) 긍정
MA010120220800041207,북촌한식뷔페,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800041207,북촌한식뷔페,가성비 좋은 급식형 뷔폐입니다,(긍정 확률 : 0.99) 긍정
MA010120220800041207,북촌한식뷔페,이가격에 서울 중심지에서 한식뷔페를 먹는다? 기대보다 괜찮은 반찬 구성에 만족합니다. 공사하시는 분들이 많지만 시간대 잘 맞춰가시면 좋아요,(긍정 확률 : 0.99) 긍정
MA010120220800036858,남원,정말 대박 맛집입니다 국밥이 엄청나게 진하고 반찬도 맛있어서 반찬리필만 세번했어요 한옥인테리어라 깔끔하고 무엇보다 사장님이 정말 친절하십니다 강추해요,(긍정 확률 : 0.99) 긍정
MA010120220800036858,남원,시레기국이 맛있어요,(긍정 확률 : 0.92) 긍정
MA010120220800037960,진성옛날소머리국밥집,"곤지암보다도 더 맛있었던, 소머리국밥중 베스트 오브 베스트",(긍정 확률 : 0.98) 긍정
MA010120220800037960,진성옛날소머리국밥집,국물이 깔끔하고 김치도 너무 맛있어요 사장님도 친절하시고요 직접 구워주시는 풀빵도 바삭하고 팥도 달지 않게 맛있어요 거의 소머리국밥만큼 대표메뉴입니다!! 꼭 드셔보세요!,(긍정 확률 : 0.99) 긍정
MA010120220800037960,진성옛날소머리국밥집,30년된 소머리 국밥집입니다. 간판도 잘 안보이고 식탁 5개 작은 방하나가 전부인작은 식당 입니다 일하는 청년도 주인도 바쁠것없이 느릿느릿 일 하며 손님맞이를합니다. 그렇다고 불친절한건 아닙니다. 단지 느긋하게 일하니 밀릴땐 손님맘만 바쁠뿐 ㅎㅎ 기다림에 번호표도 없으니 그냥 누구 다음인지 손님들간에 알아서 하세요 음식은 깔끔하고 국물은 구수하며 고기는 잡내없이 맛있어요. 김치는 별로 깍뚜기는 맛있어요~,(긍정 확률 : 0.82) 긍정
MA010120220800037960,진성옛날소머리국밥집,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800037960,진성옛날소머리국밥집,맛있어요~~~~!! 다음에 또 갈 곳!! 후식으로 주시는 풀빵도 진짜 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220800037960,진성옛날소머리국밥집,찐맛집. 소머리국밥 에서 최고 안먹으면 후회함 후식으로 풀빵으로 주시는것도 또 하나의 별미 하나더먹고싶을정도.,(긍정 확률 : 0.98) 긍정
MA010120220800037960,진성옛날소머리국밥집,굿,(긍정 확률 : 0.94) 긍정
MA010120220800037960,진성옛날소머리국밥집,.,(긍정 확률 : 0.84) 긍정
MA010120220800037960,진성옛날소머리국밥집,점심,(긍정 확률 : 0.90) 긍정
MA010120220800037960,진성옛날소머리국밥집,굿,(긍정 확률 : 0.94) 긍정
MA010120220800037960,진성옛날소머리국밥집,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800037739,카페이드라,향나무 아래에 앉아 커피 마시니 더 좋네요,(긍정 확률 : 0.98) 긍정
MA010120220800037739,카페이드라,굿,(긍정 확률 : 0.94) 긍정
MA010120220800037739,카페이드라,친절합니다,(긍정 확률 : 0.99) 긍정
MA010120220800037739,카페이드라,"들어가기 전부터 뭔가 커피 맛집 분위기가 느껴졌는데우와, 커피 너무 맛있어요. 최고!!. 이드라 브랜딩 마셨습니다",(긍정 확률 : 0.99) 긍정
MA010120220800037739,카페이드라,굿,(긍정 확률 : 0.94) 긍정
MA010120220800037739,카페이드라,사장님 두분이 친절하시고 테라스가 분위기가 좋아요~ 커피도 맛있습니다!,(긍정 확률 : 0.99) 긍정
MA010120220800037739,카페이드라,조용하고 깔끔해서 모임하기 좋아요 사장님 내외가 서빙을 해 주시네요,(긍정 확률 : 0.99) 긍정
MA010120220800037739,카페이드라,분위기가 좋아요!! 실내보다는 테라스에 앉는게 좋은 것 같아요!,(긍정 확률 : 0.99) 긍정
MA010120220800037739,카페이드라,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038193,진국곰탕,싸고 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220800038193,진국곰탕,조아요,(긍정 확률 : 0.90) 긍정
MA010120220800038193,진국곰탕,친절해요,(긍정 확률 : 0.99) 긍정
MA010120220800038193,진국곰탕,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038193,진국곰탕,여기 갈비탕 예술이에요~~,(긍정 확률 : 0.92) 긍정
MA010120220800038193,진국곰탕,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038193,진국곰탕,뜨거운 국물 먹기 더웠지만 몸을 생각하며,(긍정 확률 : 0.93) 긍정
MA010120220800038193,진국곰탕,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800038144,동백식당,고기국수 맛있어요!! 고기도 완전 많습니다,(긍정 확률 : 0.95) 긍정
MA010120220800038144,동백식당,직원분도 친절하고 제주도식 고기국수 맛나네요. 굿^^ 저녁시간대 가니 좋네요.,(긍정 확률 : 0.99) 긍정
MA010120220800038144,동백식당,"비빔국수는 제게 맵고 조금 자극적이어서 아쉬웠는데,  고기국수는 자극적이지 않고 국물도 진짜 맛있었어요👏👏 날씨가 쌀쌀해지니 더 맛있는것같아요👍👍 배부른 상태에서 먹었지만, 싹 다 먹어버리고  돼애애애애애앵애애애지가 되어버렸습니다🤪 우영우 변호사님도 좋아하시겠죠??🥰핳핳 감사합니다🙏💜동백식당 & 우영우💜",(긍정 확률 : 0.99) 긍정
MA010120220800038144,동백식당,"국수 양도 많고, 깔끔한 맛이 좋았어요~ 고기도 넉넉하게 들어있고 같이 주신 찬도 맛있었어요. 내부공간은 조금 협소하지만 붐비지않는 시간대에 잘 맞춰가면 좋을 것 같아요!",(긍정 확률 : 0.99) 긍정
MA010120220800038144,동백식당,항상 맛있어요! 비빔국수는 좀 매워서 맵찔이 분들은 조심..!,(긍정 확률 : 0.97) 긍정
MA010120220800038144,동백식당,깔끔합니다,(긍정 확률 : 0.99) 긍정
MA010120220800038144,동백식당,고기국수 맛있어요!,(긍정 확률 : 0.92) 긍정
MA010120220800038144,동백식당,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038144,동백식당,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038144,동백식당,길가다가 우연히 들은 식당 음식이 정갈하고 사이드로 나온 부추가 신선해서 좋았음  장아찌도 수육과 잘 어울렸고  뜨끈하고 진한 국물도 맛있었음 깍두기는 좀 셔서 별로..  재방문의사 있음,(긍정 확률 : 0.99) 긍정
MA010120220800038144,동백식당,비빔국수 맛나요,(긍정 확률 : 0.90) 긍정
MA010120220800038144,동백식당,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038144,동백식당,고기국수 넘나 맛있어요 또 가고 싶네요,(긍정 확률 : 0.96) 긍정
MA010120220800038144,동백식당,아이와함께 방문했어요~!! 너무 친절하시고  너무너무 맛있었어요!!!!!!!!!!!!👍🏻👍🏻 (배고파서 사진을 깜빡했네요),(긍정 확률 : 0.99) 긍정
MA010120220800038144,동백식당,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800038144,동백식당,드라마 우영우 에서 나왔던 제주도 배지근한 고기국수를 느낄 수 있는 곳,(긍정 확률 : 0.94) 긍정
MA010120220800038144,동백식당,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038144,동백식당,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038144,동백식당,비와서 어쩌다 들어갔는데 맛집! 수육도 맛있고 고기국수도 고기 짱 많고 맛있었어요~,(긍정 확률 : 0.98) 긍정
MA010120220800038144,동백식당,아이랑 같이 먹었는데 간도 적당하고 고기도 부드럽고 넘 맛있게 잘 먹었어요. 친절하세요. 다음에 다른메뉴도 먹어보고 싶어요!!,(긍정 확률 : 0.99) 긍정
MA010120220800038144,동백식당,점심시간 사람이 많네요 친절하세요,(긍정 확률 : 0.97) 긍정
MA010120220800038144,동백식당,담백하니 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800038144,동백식당,"안국역 동백식당에서 고기국수 혼밥하고 왔습니다! 금요일 7시 쯤 갔더니 손님들이 꽤 있었어요. 전 혼밥이니 바테이블 착석! 레트로한 인테리어가 인상적이네요ㅋ  옛날 스타일의 그릇에 나온 고기국수. 국수는 중면 같았고, 야들야들해보이는 고기가 얹어져있는데 양이 적지 않아보였어요. 국물 먼저 한숟갈 먹어보니 깔끔하면서 개운한 맛이 매력적이네요ㅎ 다대기 같은 것도 있었지만 간간해서 따로 간할 필요는 없었어요.  고기는 엄청 부드러웠고 돼지고기의 고소한 풍미가 그대로 느껴지는 맛이에요! 국수는 맛있을 수 밖에 없지요ㅋ 반찬으로 나온 깍두기, 부추, 말랭이도 맛났고 국수와도 잘 어울렸어요!  다른 손님들 보니 비빔국수를 많이 드시던데 다음에는 저도ㅎㅎ 그리고 친절하게 대해주셔서 만족스러웠어요! 또 올게요!",(긍정 확률 : 0.99) 긍정
MA010120220800038144,동백식당,깔끔하고 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220800038144,동백식당,너무 맛있어요!!,(긍정 확률 : 0.98) 긍정
MA010120220800038144,동백식당,종종 혼밥하는 맛집 :),(긍정 확률 : 0.97) 긍정
MA010120220800038144,동백식당,맛나용,(긍정 확률 : 0.94) 긍정
MA010120220800038144,동백식당,돼지국밥 고기양이 넘 적어요,(긍정 확률 : 0.63) 긍정
MA010120220800038144,동백식당,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800038802,하프커피 안국,하프커피 굳,(긍정 확률 : 0.93) 긍정
MA010120220800038802,하프커피 안국,버터커피존맛♡,(긍정 확률 : 0.97) 긍정
MA010120220800038802,하프커피 안국,버터커피 크림이 굿,(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038802,하프커피 안국,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038802,하프커피 안국,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038802,하프커피 안국,버터크림라떼 맛있어요~ 가격대비 양이 적어서 아쉽네요,(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,매장은 작은편이예요. 그래도 커피 맛은 👍,(긍정 확률 : 0.84) 긍정
MA010120220800038802,하프커피 안국,부모님이랑 같이 왔는데 좋네요😆😆,(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,"이전에 하프커피 서울숲점에서 버터커피를 너무 맛있게 먹었던 기억이 있었습니다. 안국역에도 있길래 한 번 들려봤어요. 바닐라크림라떼는 처음 먹어봤는데 갠적으로는 버터크림보다 맛있었습니다 ㅎㅎ 내부가 협소해서 자리부터 잡고 음료를 주문하시는걸 추천드리구여, 자리는… 의자가 너무 불편했습니다. 너무 좁고… 그냥 커피만 얼른먹고 나가야할것같았어요.",(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,아인슈페너 맛있어요. 창문 너머로 보이는 한옥경치도 좋습니다.,(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,버터크림라떼 완전 맛있습니다! 강력추천!,(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038802,하프커피 안국,"성수에서 실패한 하프커피, 드디어 왔습니다. 버터크림라떼 정말 대박이에요ㅠㅠㅠㅠㅠㅠㅠ넘버슈가카라멜 맛이나요ㅠㅠㅠㅠ",(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,디저트 없는게 살짝 아쉽..,(긍정 확률 : 0.74) 긍정
MA010120220800038802,하프커피 안국,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800038802,하프커피 안국,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038802,하프커피 안국,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038802,하프커피 안국,맛나요,(긍정 확률 : 0.94) 긍정
MA010120220800038802,하프커피 안국,버터크림라떼 맛있어오,(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,버터크림라떼 .   스카치캔디를 마시는 맛?? 커피가 맛있네요. 아메리카노는 산미가 좀 있어요.,(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,"저는 민트를 마셨는데, 정말 딱 생각했던 그 맛이었어요! 다음에는 버터 크림 라떼 먹으러 가려고요~!",(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,부드럽고 씁쓸하고 달콤해요 ~^^,(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,버터크림라떼 맛나요,(긍정 확률 : 0.98) 긍정
MA010120220800038802,하프커피 안국,오늘은 테이크아웃 했지만 나중에 꼭 다시 와보고 싶은 곳이에요~,(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,버터크림라떼 진심 최고!! 왜 시그니처 커피인지 알것같아요~~ 💛 필터커피도 맛있었어요 향도 좋아요,(긍정 확률 : 0.99) 긍정
MA010120220800038802,하프커피 안국,녹차크림 맛있어요!!,(긍정 확률 : 0.97) 긍정
MA010120220800038802,하프커피 안국,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,빙수가 맛나요,(긍정 확률 : 0.96) 긍정
MA010120220800038961,삼청동우피,오랜만에 팥빙수 ^^ 팥 맛있어요 !,(긍정 확률 : 0.99) 긍정
MA010120220800038961,삼청동우피,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038961,삼청동우피,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038961,삼청동우피,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,팥빙수 맛나요,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,ㄱ,(긍정 확률 : 0.96) 긍정
MA010120220800038961,삼청동우피,ㅈㅇㅇ,(긍정 확률 : 0.99) 긍정
MA010120220800038961,삼청동우피,친절해요,(긍정 확률 : 0.99) 긍정
MA010120220800038961,삼청동우피,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038961,삼청동우피,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038961,삼청동우피,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,팥빙수맛나요,(긍정 확률 : 0.93) 긍정
MA010120220800038961,삼청동우피,팥빙수도 맛있고 커피 두잔 주문 한잔써비스 ~^^ 푹쉬다갑니당,(긍정 확률 : 0.99) 긍정
MA010120220800038961,삼청동우피,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800038961,삼청동우피,단팥죽 팥빙수 다 맛나요,(긍정 확률 : 0.93) 긍정
MA010120220800038961,삼청동우피,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,사장님도 친절하시고 빙수듀 너무 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800038961,삼청동우피,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800038961,삼청동우피,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038961,삼청동우피,그냥 그래요,(긍정 확률 : 0.90) 긍정
MA010120220800038961,삼청동우피,그림이 있는 팥빙수집,(긍정 확률 : 0.91) 긍정
MA010120220800038961,삼청동우피,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,.,(긍정 확률 : 0.84) 긍정
MA010120220800038961,삼청동우피,단팥죽도 아주 맛있어요,(긍정 확률 : 0.96) 긍정
MA010120220800038961,삼청동우피,굿~~ 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800038961,삼청동우피,조용해서 좋아요,(긍정 확률 : 0.99) 긍정
MA010120220800038961,삼청동우피,조용하고 좋아요,(긍정 확률 : 0.99) 긍정
MA010120220800038961,삼청동우피,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800038961,삼청동우피,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800038961,삼청동우피,엄청 맛있게 먹었어요.,(긍정 확률 : 0.99) 긍정
MA010120220800038961,삼청동우피,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,괜찮아요,(긍정 확률 : 0.98) 긍정
MA010120220800038961,삼청동우피,유자빙수~너무 맛있어요~💕,(긍정 확률 : 0.99) 긍정
MA010120220800038961,삼청동우피,잘해요,(긍정 확률 : 0.98) 긍정
MA010120220800038961,삼청동우피,팥빙수 찐입니다 팥 진짜 리필도 왕창주고 분위기있는 그림이랑 넘좋아요,(긍정 확률 : 0.99) 긍정
MA010120220800038961,삼청동우피,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,굿,(긍정 확률 : 0.94) 긍정
MA010120220800038961,삼청동우피,팥빙수가 맛있어요,(긍정 확률 : 0.97) 긍정
