상가업소번호,가게명,리뷰,evaluation
MA010120220800032015,57th Cafe,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800016329,눈나무집,친절해요,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,Good!,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800016329,눈나무집,"옛날에 한달에한번씩 왔던 단골집을 몇년만에 왔더니 왜 이렇게 손님이 없어졌는지 알겠네요. 31도 무더위날씨에 가게까지 오는손님을 좀 생각하셔야죠. 에어컨 켜달라니까 궁시렁궁시렁., 온도 내려달라니까 다른 테이블앉으라고 화내시고. 저희는 눈치보면서 정말 정중히 부탁드렸는데 어떻게 그런태도를 보이시는지… 저희말고 손님 딱 두분 더 계셨는데, 그분들도 땀흘리시면서 바람안나온다고 에어컨앞에 서계셨어요. 떡갈비도 엄청 얇아지고 뻑뻑하고… 결국 사우나같은 후덥함속에서 억지로 먹었네요. 여름에 절대가지마세요. 쪄죽어요",(부정 확률 : 0.87) 부정
MA010120220800016329,눈나무집,은근히 맛있네요,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,떡갈비가 정말 맛있어요. 김치말이는 밥이 양념물에 베어서 맛있었어요.,(긍정 확률 : 0.97) 긍정
MA010120220800016329,눈나무집,나이스타이밍으로 바로 입장해서 먹었어용,(긍정 확률 : 0.90) 긍정
MA010120220800016329,눈나무집,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800016329,눈나무집,지인들과 가볍게 술한잔 하며 담소 나누기 좋은 곳,(긍정 확률 : 0.98) 긍정
MA010120220800016329,눈나무집,그냥 보통의 맛인데 왜 유명한지 저는 잘 모르겠더라구요;;;; 죄송해여 맛있다고 그래서 일부러 찾아간것도 있는데 좀 실망...,(부정 확률 : 0.71) 부정
MA010120220800016329,눈나무집,맛있게 먹었어요~ 메뉴 5가지 시켰는데 아들둘있는 우리한테는 음식이 충분하지 않네요ㅎㅎ,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,너무맛나요,(긍정 확률 : 0.95) 긍정
MA010120220800016329,눈나무집,빈대떡 맛나요~^^,(긍정 확률 : 0.95) 긍정
MA010120220800016329,눈나무집,김치말이국수 김치말이밥이 그렇게 시원합니다! 떡갈비에 떡추가가 국룰.,(긍정 확률 : 0.92) 긍정
MA010120220800016329,눈나무집,김치말이밥+평양만두 조합이 꿀,(긍정 확률 : 0.90) 긍정
MA010120220800016329,눈나무집,굿,(긍정 확률 : 0.94) 긍정
MA010120220800016329,눈나무집,김치말이국수는 일품,(긍정 확률 : 0.88) 긍정
MA010120220800016329,눈나무집,"진짜 너무너무 맛있어요 빈대떡 꼭 ,,,",(긍정 확률 : 0.98) 긍정
MA010120220800016329,눈나무집,김치말이 국수 진짜 넘 맛나요 빈대떡. 떡갈비도 굿굿,(긍정 확률 : 0.93) 긍정
MA010120220800016329,눈나무집,음식이 맛있어요 ~~^^,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,김치말이 밥보단 김치말이 국수가 맛있었어요,(긍정 확률 : 0.93) 긍정
MA010120220800016329,눈나무집,"김치말이국수 자극적이지않고 계속생각나는 맛이라 좋고, 김치볶음밥도 넘 맛나고 떡갈비고 밥이랑먹음 넘 좋아요",(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,근처에 볼 일 있어서 왔다가 먹어봤어요. 녹두전이랑 김치말이국수 정말 맛있네요. 어디서 이북음식이라는 소개 보고 김치말이국수 슴슴하겠구나 했는데 간 정말 맛있게 좋아서 기분 더 좋았어요. 다음에 어른들 모시고 또 오고 싶네요 :),(긍정 확률 : 0.98) 긍정
MA010120220800016329,눈나무집,굿,(긍정 확률 : 0.94) 긍정
MA010120220800016329,눈나무집,맛있네요^^,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,오랜만에 눈나무집 떡갈비가 생각나서 찾아갔는데 역시나 맛있었어요,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,굿,(긍정 확률 : 0.94) 긍정
MA010120220800016329,눈나무집,굿,(긍정 확률 : 0.94) 긍정
MA010120220800016329,눈나무집,가성비가 너무 좋습니다 ! 북악산 등산 후 가기엔 최고의 식당인 것 같아요 ㅎㅎ 잘먹었습니다. 😁,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,추억의 눈나무집 이에요. 15년전쯤 대학생일때 종종 갔었는데 아이와 함께 갔네요 ㅎ 여전히 맛있고 좋았어요.,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,떡갈비가 맛있던 집인데 쓴맛이 난다. 왜 맛이 변했을까 아쉽다. 돈이 아깝다.,(부정 확률 : 0.90) 부정
MA010120220800016329,눈나무집,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800016329,눈나무집,깔끔한 국수집,(긍정 확률 : 0.96) 긍정
MA010120220800016329,눈나무집,여기 떡갈비는 진짜 굿굿!,(긍정 확률 : 0.95) 긍정
MA010120220800016329,눈나무집,^^,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,오랜만에 맛있게 잘 먹었어요,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800016329,눈나무집,간만에 가도 맛있어요!,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,<김치말이국수>가 유명하지만 전 <김치말이밥>이 더 맛있더라구요^^ 작지만 안 시키면 약간 서운한 떡갈비도 시켰어요. 김치말이밥 6500원이면 아주 괜찮은 가격인듯해요. 오랜만에 가서 많이 올랐을줄 알았는데 그렇지 않네요.,(긍정 확률 : 0.98) 긍정
MA010120220800016329,눈나무집,음식도 장소도 그닥 이었어요,(부정 확률 : 0.95) 부정
MA010120220800016329,눈나무집,떡갈비랑 김치말이국수 맛있어요,(긍정 확률 : 0.90) 긍정
MA010120220800016329,눈나무집,김치말이 국수는 육수와 김치가 모두 맛있었지만 떡갈비는 그냥 그랬어요.. 옆에 등산객 단체손님이 와서 너무 시끄러웠어요,(긍정 확률 : 0.66) 긍정
MA010120220800016329,눈나무집,김치말이밥 진짜 최고예요,(긍정 확률 : 0.90) 긍정
MA010120220800016329,눈나무집,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800016329,눈나무집,"예전에 만난지 얼마 안된 남자친구가 삼청동데이트하면서 맛집이라면서 데려온 곳인데  이젠 남편이 되어서 예쁜우리아이들도 함께!!!! 삼청동나들이, 맛집에 식사하러 왔습니다:) 맛있게 잘 먹고 좋은기억가지고 집에 갑니당!!",(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,굿,(긍정 확률 : 0.94) 긍정
MA010120220800016329,눈나무집,양이 적어요. 김치말이는 곱배기가 안됩니다. ㅠㅠㅠ,(부정 확률 : 0.96) 부정
MA010120220800016329,눈나무집,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800016329,눈나무집,엄마랑 방문했는데 맛있었던 식사였습니다,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,굿,(긍정 확률 : 0.94) 긍정
MA010120220800016329,눈나무집,옛날이 좋았어요,(긍정 확률 : 0.95) 긍정
MA010120220800016329,눈나무집,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800016329,눈나무집,좋아요~,(긍정 확률 : 0.95) 긍정
MA010120220800016329,눈나무집,김치말이국수는 평범하고 만두는 맛있어요 삼청동에 있는 음식점들의 가격대에 비해 저렴한 편이에요 가격도 괜찮고 삼청동에서 오래 장사한 집이라 주말에는 사람이 많아요,(긍정 확률 : 0.99) 긍정
MA010120220800016329,눈나무집,김치말이국수 떡갈비 언제나 맛있어요,(긍정 확률 : 0.91) 긍정
MA010120220800032298,커피로드102,"[[최악 중의 최악]] 청와대 구경왔다가 들린 곳인데, 카페 투어 정말 좋아하는데 서비스가 진짜 가본 곳 최악이네요... 어떻게 이럴 수가 있죠...? 수요미식회 나왔다고해서 에그타르트랑 맥주 이것저것 주문했는데 ~ 잔을 달라고 해도 대답만 해도 안 가져다 주시고, 그래서 에그타르트 먹게 포크좀 부탁드린다고 했는데 대답은 알겠다고 하시면서 주방에서 안 나와요 (손님도 없어서 하는 일도 없으신대 안주시네요) 달라고 해도 다 안주고.. 무슨 이런 경우가 다 있는지.... 리뷰 이런 거 안남기는데 처음 남겨요 진짜 최악이요",(부정 확률 : 0.83) 부정
MA010120220800032298,커피로드102,"빙수 먹지마세요. 설빙이랑 비교하면, 가격도 비싸고 우유 얼음도 아니고 냉동 과일에 맛이 없네요.",(부정 확률 : 0.96) 부정
MA010120220800032298,커피로드102,좋아용,(긍정 확률 : 0.97) 긍정
MA010120220800032298,커피로드102,ㄱ,(긍정 확률 : 0.96) 긍정
MA010120220800032298,커피로드102,에그타르트가 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220800032298,커피로드102,굿,(긍정 확률 : 0.94) 긍정
MA010120220800032298,커피로드102,좋어요,(긍정 확률 : 0.98) 긍정
MA010120220800032298,커피로드102,Good,(긍정 확률 : 0.98) 긍정
MA010120220800032298,커피로드102,굿,(긍정 확률 : 0.94) 긍정
MA010120220800032298,커피로드102,굿,(긍정 확률 : 0.94) 긍정
MA010120220800032298,커피로드102,넘 비싸고 음식 늦게나와요 완전 자리세;;,(긍정 확률 : 0.98) 긍정
MA010120220800032298,커피로드102,삼청동에서 조용히 시간보내기 좋은 카페,(긍정 확률 : 0.98) 긍정
MA010120220800032298,커피로드102,오래된 느낌이 있지만 조용하고 특유의 집중 잘되는 카페,(긍정 확률 : 0.99) 긍정
MA010120220800032298,커피로드102,굿,(긍정 확률 : 0.94) 긍정
MA010120220800032298,커피로드102,생맥주 시키면 20분 후에 나옵니다 너무 늦게나와요,(긍정 확률 : 0.91) 긍정
MA010120220800032298,커피로드102,에그타르트 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220800032298,커피로드102,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800032298,커피로드102,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800032298,커피로드102,굿,(긍정 확률 : 0.94) 긍정
MA010120220800032298,커피로드102,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800032298,커피로드102,삼청동에서 놀다가 맥주 한잔하기 좋아요.,(긍정 확률 : 0.96) 긍정
MA010120220800032298,커피로드102,밖에서 보고 분위기가 좋아서 들어갔어요. 커피 맛있네요,(긍정 확률 : 0.99) 긍정
MA010120220800032298,커피로드102,청포도 스무디는 청포도없이 시럽만 넣어주는데 7천원 가까이 하네요.. 두번은 안갈것같아요,(긍정 확률 : 0.61) 긍정
MA010120220800032298,커피로드102,와플 넘 맛있게 먹었습니다!!,(긍정 확률 : 0.99) 긍정
MA010120220800032298,커피로드102,굳,(긍정 확률 : 0.87) 긍정
MA010120220800032298,커피로드102,초코굿,(긍정 확률 : 0.92) 긍정
MA010120220800032298,커피로드102,대기 인원 없고 주문 많이 밀려있어보이지 않았는데 음료 받는데 30분 넘게걸림 일머리가 없는듯 설거지 하면서 음료 만들면서…..,(부정 확률 : 0.97) 부정
MA010120220800032298,커피로드102,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800032385,플로라,맛있었어요,(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,일단 머리짧은 직원 너무 불친절합니다. 계속 샐러드볼 음식 남아있는데 치워두릴까요만 두번말함.. 그리고 덥고 습해 죽겠는데 자리 치워줄때까지 밖에 있으라고해서 더운대요라고 하니까 선풍기 앞에 있으라고했는데 선풍기 안틀오져 있음. 이때 그냥 다른데 갔어여하는데. 한번 싸한놈은 계속 ㅆ뚝배기파스타는 맛있음. 옆에 어른 4명와서 물티슈 달라니까 식전빵 나올때 깥이 준다고 끝까지 안줌. 무슨 자존심이니? 명장이라고 되어있는 사람은 코빼기도 안보임. 다른 사람이 요리하는 듯. 검은옷에 머리짧은 직원 최악. 이런사람이 서비스업 종사하면 안될듯. 옆에 아저씨가 파스타 네개 시켰는데 두번이나 더 안시키세요? 물어봄. 너가 돈 내주니? 그리고 이런데 오셨으면 더 시키는거에요 라고 아재들한테 말해서 아재랑 듣던 나 어이없.,(부정 확률 : 0.70) 부정
MA010120220800032385,플로라,굳,(긍정 확률 : 0.87) 긍정
MA010120220800032385,플로라,꽃피자도 독특했고 스파게티 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,파스타도 맛있고 가격대도 적당하다고 생각해요.,(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,굿,(긍정 확률 : 0.94) 긍정
MA010120220800032385,플로라,메뉴2개 이상 시켜야 식전빵 제공되네요. 꽃피자가 있어요.,(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,굳,(긍정 확률 : 0.87) 긍정
MA010120220800032385,플로라,굿굿,(긍정 확률 : 0.94) 긍정
MA010120220800032385,플로라,"여기 명장이 요리하지도 않고 진짜 요리하는사람은 쉐프인지 누구인지 모르는 사람이 요리합니다. 30분이상 웨이팅해서갔는데 첫번째로 들어갔는데 주문받는 순서가 뒤에있는 사람부터 받고 먹고 싶은 메뉴가 재료가 소진이되어도 웨이팅하는동안 설명도 없었습니다. 그러면서 1인1메뉴를 해야된다고하고, 제일먼저 왔음에도 제일뒤에 있는팀이 메뉴 2개 나오고 1개는 다먹었어도 저희 메뉴는 안나왔습니다. 제일 늦게 메뉴를 막었고 보통 치킨스테이크면 그릴에 구운 닭가슴살 스테이크가 나와야되는데, 치킨파스타가 아닌 저게 치킨스테이크랍니다. 웃음밖에 안나오네요. 맛은 정말 크림이 신맛이 나고 갈비파스타는 무슨 갈비대 2개를 놓고 2만3천원을받네요. 놀러와서 기분만 상했네요. 돈많은 사람은 방문하세요",(긍정 확률 : 0.95) 긍정
MA010120220800032385,플로라,김치파스타 완죤 제 입맛이예요 ㅎㅎ,(긍정 확률 : 0.95) 긍정
MA010120220800032385,플로라,굿,(긍정 확률 : 0.94) 긍정
MA010120220800032385,플로라,"오이스터 크림파스타, 토마토버섯리조또 주문했어요. 명장셰프님이라 기대했는데 다른 곳에서도 먹을 수 있는 맛 같아요. 직원 분 친절하고 회전빨라서 좋습니다",(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,굿,(긍정 확률 : 0.94) 긍정
MA010120220800032385,플로라,^^,(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,미술관 갤러리 투어 후에 자주 들리는 곳!,(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,"특허받은 스파게티, 피자 맛있어요",(긍정 확률 : 0.98) 긍정
MA010120220800032385,플로라,가격이 좀 비쌌지만 너무 맛있었어요.,(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,분의기가 좋았던 파스타집,(긍정 확률 : 0.98) 긍정
MA010120220800032385,플로라,굿,(긍정 확률 : 0.94) 긍정
MA010120220800032385,플로라,보통,(긍정 확률 : 0.92) 긍정
MA010120220800032385,플로라,굿,(긍정 확률 : 0.94) 긍정
MA010120220800032385,플로라,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800032385,플로라,예쁜 꽃피자,(긍정 확률 : 0.98) 긍정
MA010120220800032385,플로라,맛은 있는데 가격이 비싸요,(긍정 확률 : 0.90) 긍정
MA010120220800032385,플로라,대기 시간이 길지만 맛있었어요,(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800032385,플로라,친절해요,(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800032385,플로라,샐러드도 맛나고피자도 맛있고 최고입니다 다시 가고싶은 맛집입니다,(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800032385,플로라,좋와요,(긍정 확률 : 0.97) 긍정
MA010120220800032385,플로라,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800032385,플로라,굿,(긍정 확률 : 0.94) 긍정
MA010120220800032385,플로라,비싸고또비쌈,(긍정 확률 : 0.92) 긍정
MA010120220800032385,플로라,"음식 신선하고 맛있고, 직원 분 친절하세요~!",(긍정 확률 : 0.99) 긍정
MA010120220800032385,플로라,기본적으로 맛있습니다~,(긍정 확률 : 0.98) 긍정
MA010120220800032385,플로라,"대한민국명장이라는 타이틀이 무색.예쁘기만하고 너무 맛 없습니다.요즘 피자파스타하는 다른 집 안가보시나요? 손님 응대 방법이나 순서 엉망이고 기다리다 나가는 분들도 있었을정도.이 가격이면, 더 좋은 맛에 훌륭한 서비스 제공하는 곳이 더 많다는걸 알아두시길.",(부정 확률 : 0.94) 부정
MA010120220800034932,조선김밥,맛있어용,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,진짜건강한맛이어요,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,맛있게 잘 먹었습니다.,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,김밥맛집이라길래 즉흥으로 먹었어요 자극적이지 않아 좋은거같아요,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,오뎅김밥 맛나요,(긍정 확률 : 0.93) 긍정
MA010120220800034932,조선김밥,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800034932,조선김밥,맛있습니다! 어묵과 와사비가 들어가있는 오뎅김밥은 특이하면서도 맛있었어요,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,오오 오늘 처음 먹었는데 듣던대로 맛나네요!!,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,최고예요 슴슴한 김밥 계속 들어가요,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,그냥 쏘쏘 가격도 오르고 혼밥도 눈치 보여서..,(부정 확률 : 0.94) 부정
MA010120220800034932,조선김밥,가격은 사악향,(긍정 확률 : 0.94) 긍정
MA010120220800034932,조선김밥,김밥이 특이해요 가격은 사악해요,(부정 확률 : 0.93) 부정
MA010120220800034932,조선김밥,언제먹어도 맛있어요~💛,(긍정 확률 : 0.97) 긍정
MA010120220800034932,조선김밥,"⭐️⭐️⭐️⭐️⭐️  조선김밥과 오뎅김밥 그리고 조선국시! 맛나게 먹었습니다 *^^* __________________ [참고] 본인의 리뷰기준 :  1. 맛, 친절, 청결 세가지 중 한 가지라도 부족하다 느끼면, 맛없네 불친절하네 드럽네 등의 평가없이 그냥 리뷰 안 올림. (왜냐하면 그날 그순간 잠깐 그랬을 수도 있으니까) 2. 맛집찾아 먹으러 다니는걸 좋아하는 아재로서 너무 달거나 짜거나 맵거나 싱겁거나 조미료 범벅이거나 건강만 추구하는 맛은 그닥 안 좋아하는 입맛을 기준으로 리뷰했음",(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,김밥,(긍정 확률 : 0.88) 긍정
MA010120220800034932,조선김밥,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800034932,조선김밥,맛 있어요,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,굿,(긍정 확률 : 0.94) 긍정
MA010120220800034932,조선김밥,"담백하니 맛있어요! 심심한듯 하나 자극적이지 않고 시래기, 우엉 듬뿍 들어간 김밥을 먹으니 속도 편하고 건강하게 잘 먹은것 같아요!",(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,나물김밥(조선김밥)ㅡ맛잇오용,(긍정 확률 : 0.93) 긍정
MA010120220800034932,조선김밥,친절합니다,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800034932,조선김밥,잘 먹었습니다,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,가성비에 비해 넘 맛이 없었다,(부정 확률 : 0.95) 부정
MA010120220800034932,조선김밥,안국맛집이라 갔는데 김밥이 5300원씩 주고 먹기에 특별하고 맛있단 생각은 안드네요 ㅠ 다시 안갈듯해요,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,굿굿,(긍정 확률 : 0.94) 긍정
MA010120220800034932,조선김밥,맛이 특히햇어요.정말 맛있머요,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,된장국물에 부추김치얹은 뜨건 소면국수 소박한 시골맛 조미료출입금지,(부정 확률 : 0.75) 부정
MA010120220800034932,조선김밥,내가 조선의 국시요  김밥과 국수 둘다 핵존맛  자극적인 맛을 원한다면 고봉민으로,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,"나물이 들어간 김밥, 포장필수",(긍정 확률 : 0.96) 긍정
MA010120220800034932,조선김밥,조그만 집에서 커진 김밥집. 오랜만에 와 봄..좀 짜다,(긍정 확률 : 0.73) 긍정
MA010120220800034932,조선김밥,오뎅김밥과 조선국수를 먹었습니다. 오뎅김밥은 와사비가 살짝 들어가서 독특 하면서도 건강한 맛입니다. 조선국수는 뭔맛인지 모르겠어요. 맛없슴다..,(부정 확률 : 0.85) 부정
MA010120220800034932,조선김밥,냠냠,(긍정 확률 : 0.84) 긍정
MA010120220800034932,조선김밥,5300원으로 올랐네요ㅠㅠ 그래도 양은 넉넉해서 배불렀어요,(긍정 확률 : 0.87) 긍정
MA010120220800034932,조선김밥,"경복궁 근처, 시간없을때 종종가는데 가격은 올랐지만 이근방에서 이정도면 가성비도 괜찮아요.",(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,걷다가 막들어갔는데 한끼 먹을만합니더,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,굿,(긍정 확률 : 0.94) 긍정
MA010120220800034932,조선김밥,친절. 맛은 soso,(긍정 확률 : 0.94) 긍정
MA010120220800034932,조선김밥,조선김밥 5000천냥 주문하면 바로 마는 괜찮은 맛입니다,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,가겍대비 특별하진 않아요,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,국시랑 김밥이랑 참 잘 어울려요-!,(긍정 확률 : 0.96) 긍정
MA010120220800034932,조선김밥,5300..ㅠ.ㅠ가격이 올랐네요,(긍정 확률 : 0.68) 긍정
MA010120220800034932,조선김밥,🙂,(긍정 확률 : 0.84) 긍정
MA010120220800034932,조선김밥,"조선김밥 5,000원..",(긍정 확률 : 0.89) 긍정
MA010120220800034932,조선김밥,맛있어요!!,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800034932,조선김밥,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800034932,조선김밥,굿,(긍정 확률 : 0.94) 긍정
MA010120220800034932,조선김밥,아주 색다르지는 않지만 무난하게 맛있게 먹었습니다~,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800034932,조선김밥,정말 긴 나물김밥이라고 소문듣고 갔어요. 대표메뉴답게 듬뿍들어간 나물김밥 좋았어요. 콩비지도 시켰는데 정말 생각지도 못한 식감과 맛이었어요. 콩비지가 스프처럼 아주곱게 갈려있는 식감에 맛은 청국장맛이 나는 콩비지에요.,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,김밥 실하고 양 많아요!,(긍정 확률 : 0.96) 긍정
MA010120220800034932,조선김밥,너무 좋아하는 김밥집이었어요. 가격은 올랐는데 예전보다 맛이 좀 부족해진 느낌이어서 아쉬웠습니다..,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,굿,(긍정 확률 : 0.94) 긍정
MA010120220800034932,조선김밥,메뉴 하나하나 다 넘 맛있어요! 무조건 들르는 참새방앗간🤩,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,오랜만에 갔는데 여전히 맛있네요,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,맛있어요 또 방문의사 있어요,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220800034932,조선김밥,맛있어 맛있어 일반 김밥하고 확실히 다름,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,보통이에요,(긍정 확률 : 0.98) 긍정
MA010120220800034932,조선김밥,굿,(긍정 확률 : 0.94) 긍정
MA010120220800034932,조선김밥,김밥이 특이한데 맛나요,(긍정 확률 : 0.92) 긍정
MA010120220800034932,조선김밥,토요일 점심시간 지나서 가니 웨이팅도 없고 (평소에도 없는건지 모르겠지만) 혼자먹기 딱 좋은 양이라서 잘먹었습니다,(긍정 확률 : 0.99) 긍정
MA010120220800034932,조선김밥,전시의 여운같은 김밥,(긍정 확률 : 0.96) 긍정
MA010120220800016575,스미스가좋아하는한옥,쫀맛탱 예약추천,(긍정 확률 : 0.97) 긍정
MA010120220800016575,스미스가좋아하는한옥,뷰가 좋네요,(긍정 확률 : 0.99) 긍정
MA010120220800016575,스미스가좋아하는한옥,아이스크림이 너무 비싸서 놀랐는데 그 값어치를 한다 스테이크도 너무 부드럽고 맛있음 완던 강추,(긍정 확률 : 0.99) 긍정
MA010120220800016575,스미스가좋아하는한옥,굿,(긍정 확률 : 0.94) 긍정
MA010120220800016575,스미스가좋아하는한옥,피자파스타로 워낙 유명한 곳이니... 스테이크류도 맛났습니다.,(긍정 확률 : 0.98) 긍정
MA010120220800016575,스미스가좋아하는한옥,맛있게 잘 먹고 갑니다,(긍정 확률 : 0.99) 긍정
MA010120220800016575,스미스가좋아하는한옥,우연히 찾아간 집이였는데~분위기도 너무 좋았고.깔끔하고 친절함에 너무 기분이 좋았어요. 다른것보다~음식이 너무너무 맛있더라구요~~재 방문 무조건!무조건!입니다^^,(긍정 확률 : 0.99) 긍정
MA010120220800016575,스미스가좋아하는한옥,대기시간 음식기다리는시간이 있었지만 맛있었어요!!!,(긍정 확률 : 0.98) 긍정
MA010120220800016575,스미스가좋아하는한옥,일단 파스타집인데 파스타가 따뜻 하지 않고 끓여서 나온 건지 식혀서 온 건지 모르겠습니다.  둘째. 스테이크 웰던인데 타서 나왔구요.  음식점 기본이 덜 된거 같아요.   부모님과 기분 좋게 갔다가 기분 완존 나빠졌어요.,(긍정 확률 : 0.98) 긍정
MA010120220800016575,스미스가좋아하는한옥,굿,(긍정 확률 : 0.94) 긍정
MA010120220800016575,스미스가좋아하는한옥,예전부터 자주 방문하던 곳이에요~ 음식도 맛있고 분위기가 조용하니 예뻐요 ㅎㅎ 전구를 달아놔서 저녁에 해 지면 더 예쁘답니다,(긍정 확률 : 0.99) 긍정
MA010120220800016575,스미스가좋아하는한옥,맛있었어요!,(긍정 확률 : 0.99) 긍정
MA010120220800016575,스미스가좋아하는한옥,특별한날 가기 좋은 곳 음식의 간이 딱 적당해서 호불호없이 먹을 수 있어요 주차할 공간은 협소한 편입니다 위치가 좋아서 밥먹고 국현 전시보거나 경복궁 산책하기 좋습니다,(긍정 확률 : 0.94) 긍정
MA010120220800016575,스미스가좋아하는한옥,분위기도 좋고 직원들도 친절합니다. 하지만 음식이 너무 맛이 없네요. 이렇게 맛없는 곳은 진짜 오랜 만입니다. 피자도우는 질기고 맛도 별로구 오징어 먹물 리조또는 짜고 맛없고 파스타는 그냥 동내 몇천원 짜리보다 맛이 없어요. 음식 위에 올려져 있는 루꼴라가 제일 맛있었습니다. 진짜 배고프고 돈아까워서 먹고 나왔습니다. 공짜였으면 한입 먹고 나왔을 겁니다.,(부정 확률 : 0.92) 부정
